wavelength,flux
7575,6.896e-18
7578,1.497e-17
7580,1.256e-17
7583,1.634e-17
7586,1.841e-17
7589,1.145e-17
7592,1.372e-17
7595,1.465e-17
7598,1.36e-17
7600,1.846e-17
7603,9.835e-18
7606,7.883e-18
7609,1.391e-17
7612,8e-18
7615,8.085e-18
7617,1.279e-17
7620,1.675e-17
7623,8.363e-18
7626,1.55e-17
7629,1.729e-17
7632,1.895e-17
7635,1.493e-17
7637,1.508e-17
7640,1.176e-17
7643,1.031e-17
7646,1.198e-17
7649,9.382e-18
7652,1.608e-17
7654,3.462e-17
7657,1.797e-17
7660,8.345e-18
7663,1.866e-17
7666,6.601e-18
7669,1.332e-17
7672,6.212e-18
7674,-1.419e-19
7677,1.639e-17
7680,1.327e-17
7683,1.223e-17
7686,8.235e-18
7689,7.079e-18
7691,1.503e-17
7694,1.206e-17
7697,1.433e-17
7700,1.321e-17
7703,2.583e-19
7706,7.539e-18
7708,1.331e-17
7711,3.069e-17
7714,2.388e-17
7717,1.312e-17
7720,4.141e-18
7723,-1.609e-18
7726,6.198e-18
7728,-1.569e-18
7731,9.734e-18
7734,1.466e-17
7737,6.283e-18
7740,1.617e-17
7743,6.102e-18
7745,5.695e-18
7748,7.009e-18
7751,9.864e-18
7754,7.477e-19
7757,1.6e-18
7760,1.116e-17
7763,3.536e-18
7765,6.334e-18
7768,1.267e-17
7771,2.67e-18
7774,1.01e-17
7777,1.832e-17
7780,1.619e-17
7782,6.303e-18
7785,-5.507e-18
7788,8.989e-18
7791,-5.511e-18
7794,-5.704e-18
7797,7.421e-18
7800,6.766e-18
7802,5.772e-18
7805,8.002e-18
7808,1.369e-17
7811,8.302e-18
7814,6.319e-18
7817,5.977e-18
7819,7.896e-18
7822,1.7e-17
7825,1.094e-17
7828,6.925e-18
7831,2.331e-18
7834,5.668e-18
7837,1.024e-17
7839,7.021e-18
7842,3.71e-18
7845,4.314e-18
7848,1.188e-17
7851,2.592e-17
7854,2.053e-17
7856,1.107e-17
7859,1.205e-17
7862,-3.913e-18
7865,-6.196e-18
7868,1.344e-17
7871,4.653e-18
7874,1.093e-18
7876,5.57e-18
7879,7.091e-18
7882,1.032e-17
7885,3.226e-18
7888,1.738e-19
7891,8.047e-18
7893,1.711e-17
7896,1.445e-17
7899,-2.023e-18
7902,-2.193e-20
7905,6.251e-18
7908,6.161e-18
7910,1.277e-17
7913,8.211e-18
7916,2.022e-18
7919,1.64e-18
7922,1.242e-17
7925,1.191e-17
7928,1.273e-18
7930,-8.999e-19
7933,5.271e-18
7936,1.296e-17
7939,-3.634e-18
7942,-6.866e-19
7945,2.819e-18
7947,3.798e-18
7950,7.346e-18
7953,8.641e-18
7956,2.59e-18
7959,2.735e-18
7962,1.218e-17
7965,6.558e-18
7967,7.921e-18
7970,6.271e-18
7973,7.151e-18
7976,3.338e-18
7979,3.465e-18
7982,8.933e-18
7984,9.598e-18
7987,5.307e-18
7990,7.912e-18
7993,7.405e-18
7996,5.489e-18
7999,8.812e-18
8002,1.174e-17
8004,7.474e-18
8007,9.442e-18
8010,7.237e-18
8013,-3.867e-18
8016,-7.606e-19
8019,7.322e-18
8021,6.936e-18
8024,4.576e-18
8027,5.258e-18
8030,7.77e-18
8033,8.64e-18
8036,1.099e-17
8039,5.326e-19
8041,7.165e-18
8044,4.06e-18
8047,-1.229e-18
8050,8.296e-18
8053,1.697e-18
8056,-1.039e-18
8058,6.912e-18
8061,1.113e-18
8064,7.816e-18
8067,8.091e-18
8070,5.528e-19
8073,4.832e-18
8076,7.714e-18
8078,9.028e-18
8081,8.97e-18
8084,7.534e-18
8087,4.084e-18
8090,-2.1e-18
8093,7.774e-18
8095,6.071e-18
8098,8.64e-18
8101,2.27e-18
8104,9.372e-18
8107,6.083e-18
8110,9.881e-18
8112,5.343e-18
8115,1.184e-17
8118,1.283e-17
8121,4.762e-18
8124,1.077e-17
8127,1.374e-17
8130,3.179e-18
8132,2.035e-18
8135,1.182e-17
8138,-1.211e-18
8141,4.121e-19
8144,3.375e-18
8147,-7.848e-18
8149,3.706e-18
8152,1.464e-17
8155,8.243e-18
8158,4.297e-18
8161,4.683e-18
8164,5.119e-18
8167,3.539e-18
8169,2.302e-19
8172,1.278e-17
8175,1.304e-17
8178,-4.729e-18
8181,8.944e-18
8184,2.755e-17
8186,1.152e-17
8189,2.68e-17
8192,9.611e-18
8195,-7.425e-18
8198,2.659e-18
8201,1.756e-18
8204,3.445e-18
8206,-9.049e-19
8209,1.077e-17
8212,1.275e-17
8215,1.576e-17
8218,2.043e-18
8221,8.902e-18
8223,-3.172e-18
8226,1.101e-17
8229,1.5e-17
8232,1.434e-17
8235,3.382e-18
8238,1.453e-17
8241,1.553e-17
8243,-4.447e-18
8246,-1.623e-17
8249,-1.787e-18
8252,6.493e-18
8255,-1.247e-18
8258,4.629e-18
8260,6.979e-18
8263,-3.892e-19
8266,1.838e-17
8269,2.298e-17
8272,2.082e-17
8275,3.13e-17
8278,-6.841e-18
8280,7.024e-18
8283,9.533e-18
8286,6.325e-18
8289,1.055e-17
8292,4.427e-18
8295,5.115e-18
8297,-3.755e-19
8300,2.393e-18
8303,1.375e-17
8306,3.875e-18
8309,-3.724e-18
8312,-2.334e-18
8314,-1.971e-18
8317,5.829e-18
8320,1.086e-17
8323,3.957e-18
8326,2.933e-18
8329,1.131e-17
8332,8.995e-18
8334,1.742e-18
8337,3.062e-18
8340,1.404e-17
8343,9.61e-18
8346,-4.296e-18
8349,1.639e-18
8351,-9.816e-18
8354,-2.866e-17
8357,1.214e-17
8360,1.256e-18
8363,1.317e-17
8366,1.226e-17
8369,1.124e-17
8371,1.829e-17
8374,7.618e-18
8377,1.056e-17
8380,1.63e-17
8383,9.149e-18
8386,1.599e-17
8388,1.963e-17
8391,1.479e-17
8394,2.002e-17
8397,1.6e-17
8400,2.341e-17
8403,3.289e-17
8406,-3.376e-18
8408,5.422e-18
8411,2.124e-17
8414,1.107e-17
8417,1.838e-17
8420,6.36e-18
