wavelength,flux
6931,4.822e-18
6934,7.576e-18
6936,1.926e-18
6938,8.386e-18
6941,1.711e-17
6943,1.309e-17
6946,8.676e-18
6948,5.969e-18
6950,5.566e-18
6953,6.732e-18
6955,6.232e-18
6958,7.908e-18
6960,2.82e-18
6962,6.744e-18
6965,3.306e-18
6967,7.808e-18
6969,-2.21e-18
6972,-1.333e-19
6974,9.91e-19
6977,9.347e-19
6979,8.75e-19
6981,8.206e-19
6984,7.705e-19
6986,7.242e-19
6988,6.808e-19
6991,6.4e-19
