wavelength,flux
6847,1.087e-17
6850,1.595e-17
6852,1.116e-17
6854,1.362e-17
6857,1.104e-17
6859,1.057e-17
6862,9.106e-18
6864,1.216e-17
6866,1.646e-17
6869,1.094e-17
6871,1.09e-17
6873,1.608e-17
6876,1.472e-17
6878,1.419e-17
6880,1.693e-17
6883,1.066e-17
6885,1.266e-17
6888,1.787e-17
6890,1.516e-17
6892,9.727e-18
6895,8.57e-18
6897,1.276e-17
6899,1.32e-17
6902,1.013e-17
6904,1.468e-17
6906,1.521e-17
6909,1.268e-17
6911,1.437e-17
6914,9.868e-18
6916,8.262e-18
6918,1.727e-17
6921,1.597e-17
6923,1.543e-17
6925,2.323e-17
6928,1.486e-17
6930,1.762e-17
6932,1.357e-17
6935,1.961e-17
6937,1.249e-17
6940,1.339e-17
6942,1.427e-17
6944,1.474e-17
6947,1.152e-17
6949,1.266e-17
6951,1.635e-17
6954,1.347e-17
6956,1.894e-17
6958,2.125e-17
6961,1.355e-17
6963,1.264e-17
6966,1.793e-17
6968,9.501e-18
6970,-3.903e-18
6973,-4.017e-19
6975,-6.871e-19
6977,-6.736e-19
6980,-6.593e-19
6982,-6.439e-19
6984,-6.278e-19
6987,-6.108e-19
6989,-5.928e-19
6991,-5.747e-19
6994,-5.562e-19
