wavelength,flux
6854,8.742e-18
6857,1.471e-17
6859,1.297e-17
6861,1.286e-17
6864,1.114e-17
6866,2.36e-19
6868,9.4e-18
6871,9.667e-18
6873,1.041e-17
6875,1.385e-17
6878,1.293e-17
6880,1.668e-17
6882,2.397e-17
6885,2.004e-17
6887,3.225e-18
6890,1.345e-17
6892,1.721e-17
6894,1.127e-17
6897,1.595e-17
6899,2.303e-17
6901,1.968e-17
6904,2.179e-17
6906,1.995e-17
6908,7.977e-18
6911,1.538e-17
6913,2.173e-17
6916,1.207e-17
6918,2.218e-17
6920,1.287e-17
6923,1.433e-17
6925,8.183e-18
6927,1.682e-17
6930,1.457e-17
6932,1.426e-17
6934,1.907e-17
6937,8.751e-18
6939,7.982e-18
6941,7.661e-18
6944,1.14e-17
6946,1.139e-17
6949,7.622e-18
6951,1.893e-17
6953,1.221e-17
6956,5.075e-18
6958,3.522e-18
6960,4.43e-18
6963,5.268e-18
6965,8.485e-18
6967,9.337e-18
6970,5.152e-18
6972,-1.862e-19
6974,2.162e-18
6977,-2.166e-18
6979,-2.101e-18
6982,-2.038e-18
6984,-1.98e-18
6986,-1.923e-18
6989,-1.869e-18
6991,-1.818e-18
6993,-1.768e-18
6996,-1.721e-18
