event,time,magnitude,e_magnitude,upperlimit,band,instrument,telescope,source
SN2015bn,57134.86,17.29,0.13,F,V,,ASASSN,2016ApJ...826...39N
SN2015bn,57134.9057,17.6041,0.0564439,F,B,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57134.9071,17.6653,0.0494125,F,B,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57134.9086,17.4783,0.0502555,F,B,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57134.91,17.1869,0.0290547,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57134.9114,17.2,0.0256482,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57134.9129,17.2427,0.0293204,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57134.9143,16.9845,0.0657853,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57134.9158,16.9683,0.0496929,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57134.9172,17.0621,0.0674559,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57134.9187,17.1872,0.030831,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57134.9201,17.1857,0.0315234,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57134.9216,17.1645,0.0316675,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57135.44,17.42,0.14,F,g',,LCOGT,2016ApJ...826...39N
SN2015bn,57135.44,17.33,0.06,F,i',,LCOGT,2016ApJ...826...39N
SN2015bn,57135.44,17.28,0.08,F,r',,LCOGT,2016ApJ...826...39N
SN2015bn,57135.8873,17.5758,0.0470669,F,B,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57135.8902,17.5247,0.0483652,F,B,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57135.8916,17.2179,0.030055,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57135.8931,17.1993,0.0289786,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57135.8945,17.2422,0.030424,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57135.896,17.0036,0.0715709,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57135.8974,16.7221,0.0749457,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57135.8989,16.9918,0.0648912,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57135.9003,17.2308,0.0335228,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57135.9018,17.1317,0.0304256,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57135.9032,17.2181,0.0298728,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57135.94,17.32,0.02,F,g',,LT,2016ApJ...826...39N
SN2015bn,57135.94,17.27,0.02,F,i',,LT,2016ApJ...826...39N
SN2015bn,57135.94,17.26,0.05,F,r',,LT,2016ApJ...826...39N
SN2015bn,57135.94,17.92,0.03,F,u',,LT,2016ApJ...826...39N
SN2015bn,57135.94,17.32,0.02,F,z',,LT,2016ApJ...826...39N
SN2015bn,57136.3138,16.897,0.089,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57136.314,17.550,0.080,F,B,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57136.314,16.891,0.077,F,U,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57136.314,18.581,0.353,F,UVM2,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57136.314,17.793,0.122,F,UVW1,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57136.314,18.617,0.125,F,UVW2,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57136.314,17.058,0.113,F,V,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57136.3149,17.650,0.090,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57136.3177,18.642,0.144,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57136.3204,17.101,0.114,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57136.3214,18.505,0.357,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57136.9087,17.6098,0.0505836,F,B,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57136.9101,17.743,0.0582745,F,B,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57136.913,17.2056,0.0287928,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57136.9144,17.2459,0.0304015,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57136.9159,17.1786,0.028795,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57136.9173,16.9171,0.0582983,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57136.9188,16.9055,0.0614672,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57136.9202,16.8968,0.0594011,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57136.9217,17.2124,0.0359878,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57136.9231,17.1638,0.0350283,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57136.9246,17.2543,0.034973,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57137.21,17.66,0.07,F,B,,lulin,2016ApJ...826...39N
SN2015bn,57137.21,16.95,0.09,F,I,,lulin,2016ApJ...826...39N
SN2015bn,57137.21,17.15,0.07,F,R,,lulin,2016ApJ...826...39N
SN2015bn,57137.21,17.24,0.09,F,V,,lulin,2016ApJ...826...39N
SN2015bn,57137.27,17.18,0.01,F,r',,PS1,2016ApJ...826...39N
SN2015bn,57138.86,17.35,0.03,F,g',,LT,2016ApJ...826...39N
SN2015bn,57138.86,17.31,0.02,F,i',,LT,2016ApJ...826...39N
SN2015bn,57138.86,17.29,0.05,F,r',,LT,2016ApJ...826...39N
SN2015bn,57138.86,18.09,0.04,F,u',,LT,2016ApJ...826...39N
SN2015bn,57138.86,17.35,0.02,F,z',,LT,2016ApJ...826...39N
SN2015bn,57138.88,17.41,0.06,F,g',,LCOGT,2016ApJ...826...39N
SN2015bn,57138.88,17.35,0.07,F,i',,LCOGT,2016ApJ...826...39N
SN2015bn,57138.88,17.33,0.07,F,r',,LCOGT,2016ApJ...826...39N
SN2015bn,57139.21,17.86,0.07,F,B,,lulin,2016ApJ...826...39N
SN2015bn,57139.21,17.00,0.06,F,I,,lulin,2016ApJ...826...39N
SN2015bn,57139.21,17.16,0.08,F,R,,lulin,2016ApJ...826...39N
SN2015bn,57139.21,17.34,0.07,F,V,,lulin,2016ApJ...826...39N
SN2015bn,57140.10,16.85,0.20,F,H,,SOFI,2016ApJ...826...39N
SN2015bn,57140.10,16.83,0.09,F,J,,SOFI,2016ApJ...826...39N
SN2015bn,57140.10,16.56,0.20,F,K,,SOFI,2016ApJ...826...39N
SN2015bn,57141.17,17.88,0.13,F,B,,lulin,2016ApJ...826...39N
SN2015bn,57141.17,17.05,0.09,F,I,,lulin,2016ApJ...826...39N
SN2015bn,57141.17,17.27,0.07,F,R,,lulin,2016ApJ...826...39N
SN2015bn,57141.17,17.48,0.09,F,V,,lulin,2016ApJ...826...39N
SN2015bn,57144.3060,17.001,0.099,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57144.3095,18.963,0.163,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57144.3160,18.631,0.137,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57144.4663,18.150,0.103,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57144.468,17.660,0.068,F,B,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57144.468,17.089,0.068,F,U,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57144.468,18.656,0.093,F,UVM2,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57144.468,18.137,0.093,F,UVW1,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57144.468,19.126,0.114,F,UVW2,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57144.468,17.259,0.100,F,V,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57144.4690,17.753,0.079,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57144.4745,17.323,0.103,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57144.71,17.60,0.08,F,g',,LCOGT,2016ApJ...826...39N
SN2015bn,57144.71,17.40,0.11,F,i',,LCOGT,2016ApJ...826...39N
SN2015bn,57144.71,17.50,0.09,F,r',,LCOGT,2016ApJ...826...39N
SN2015bn,57144.89,17.55,0.06,F,g',,LT,2016ApJ...826...39N
SN2015bn,57144.89,17.34,0.03,F,i',,LT,2016ApJ...826...39N
SN2015bn,57144.89,17.41,0.06,F,r',,LT,2016ApJ...826...39N
SN2015bn,57144.89,18.09,0.08,F,u',,LT,2016ApJ...826...39N
SN2015bn,57144.89,17.37,0.05,F,z',,LT,2016ApJ...826...39N
SN2015bn,57148.31,17.29,0.02,F,i',,PS1,2016ApJ...826...39N
SN2015bn,57150.03,17.55,0.03,F,g',,LCOGT,2016ApJ...826...39N
SN2015bn,57150.03,17.32,0.03,F,i',,LCOGT,2016ApJ...826...39N
SN2015bn,57150.03,17.43,0.05,F,r',,LCOGT,2016ApJ...826...39N
SN2015bn,57150.96,17.51,0.03,F,g',,LT,2016ApJ...826...39N
SN2015bn,57150.96,17.35,0.02,F,i',,LT,2016ApJ...826...39N
SN2015bn,57150.96,17.39,0.05,F,r',,LT,2016ApJ...826...39N
SN2015bn,57150.96,18.21,0.03,F,u',,LT,2016ApJ...826...39N
SN2015bn,57150.96,17.37,0.03,F,z',,LT,2016ApJ...826...39N
SN2015bn,57151.1841,18.150,0.098,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57151.1866,17.316,0.074,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57151.187,17.735,0.056,F,B,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57151.187,17.241,0.058,F,U,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57151.187,19.020,0.134,F,UVM2,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57151.187,18.144,0.089,F,UVW1,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57151.187,19.164,0.100,F,UVW2,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57151.187,17.474,0.088,F,V,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57151.1883,17.789,0.069,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57151.1924,19.164,0.116,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57151.1966,17.492,0.089,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57151.1997,19.017,0.142,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57152.16,17.76,0.07,F,B,,lulin,2016ApJ...826...39N
SN2015bn,57152.16,17.05,0.09,F,I,,lulin,2016ApJ...826...39N
SN2015bn,57152.16,17.24,0.08,F,R,,lulin,2016ApJ...826...39N
SN2015bn,57152.16,17.41,0.08,F,V,,lulin,2016ApJ...826...39N
SN2015bn,57155.15,17.89,0.06,F,B,,lulin,2016ApJ...826...39N
SN2015bn,57155.15,17.03,0.12,F,I,,lulin,2016ApJ...826...39N
SN2015bn,57155.15,17.22,0.07,F,R,,lulin,2016ApJ...826...39N
SN2015bn,57155.15,17.43,0.08,F,V,,lulin,2016ApJ...826...39N
SN2015bn,57155.76,17.60,0.03,F,g',,LCOGT,2016ApJ...826...39N
SN2015bn,57155.76,17.43,0.07,F,i',,LCOGT,2016ApJ...826...39N
SN2015bn,57155.76,17.44,0.06,F,r',,LCOGT,2016ApJ...826...39N
SN2015bn,57158.80,17.41,0.14,F,V,,ASASSN,2016ApJ...826...39N
SN2015bn,57160.05,17.92,0.07,F,B,,lulin,2016ApJ...826...39N
SN2015bn,57160.05,17.38,0.06,F,R,,lulin,2016ApJ...826...39N
SN2015bn,57160.05,17.59,0.09,F,V,,lulin,2016ApJ...826...39N
SN2015bn,57160.6279,18.179,0.109,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57160.6299,17.429,0.092,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57160.630,17.920,0.084,F,B,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57160.630,17.394,0.084,F,U,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57160.630,18.953,0.109,F,UVM2,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57160.630,18.204,0.105,F,UVW1,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57160.630,19.236,0.126,F,UVW2,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57160.630,17.445,0.115,F,V,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57160.6308,17.993,0.088,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57160.6333,19.174,0.136,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57160.6362,17.538,0.115,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57160.6396,18.977,0.121,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57161.01,18.03,0.06,F,B,,lulin,2016ApJ...826...39N
SN2015bn,57161.01,17.15,0.07,F,I,,lulin,2016ApJ...826...39N
SN2015bn,57161.01,17.44,0.09,F,R,,lulin,2016ApJ...826...39N
SN2015bn,57161.70,17.66,0.03,F,g',,LCOGT,2016ApJ...826...39N
SN2015bn,57161.70,17.42,0.10,F,i',,LCOGT,2016ApJ...826...39N
SN2015bn,57161.70,17.66,0.08,F,r',,LCOGT,2016ApJ...826...39N
SN2015bn,57162.73,17.84,0.03,F,g',,LCOGT,2016ApJ...826...39N
SN2015bn,57162.73,17.66,0.06,F,r',,LCOGT,2016ApJ...826...39N
SN2015bn,57162.90,17.78,0.03,F,g',,LT,2016ApJ...826...39N
SN2015bn,57162.90,17.51,0.02,F,i',,LT,2016ApJ...826...39N
SN2015bn,57162.90,17.56,0.05,F,r',,LT,2016ApJ...826...39N
SN2015bn,57162.90,18.47,0.05,F,u',,LT,2016ApJ...826...39N
SN2015bn,57162.90,17.49,0.02,F,z',,LT,2016ApJ...826...39N
SN2015bn,57166.353,17.650,0.038,F,U,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57166.3535,17.727,0.059,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57166.92,17.86,0.04,F,g',,LT,2016ApJ...826...39N
SN2015bn,57166.92,17.58,0.03,F,i',,LT,2016ApJ...826...39N
SN2015bn,57166.92,17.68,0.06,F,r',,LT,2016ApJ...826...39N
SN2015bn,57166.92,18.55,0.04,F,u',,LT,2016ApJ...826...39N
SN2015bn,57166.92,17.52,0.03,F,z',,LT,2016ApJ...826...39N
SN2015bn,57171.893,17.6549,0.0952096,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57171.8944,17.8459,0.0688985,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57171.8958,17.7048,0.0684218,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57171.90,17.18,0.13,F,H,,NOT,2016ApJ...826...39N
SN2015bn,57171.90,17.27,0.12,F,J,,NOT,2016ApJ...826...39N
SN2015bn,57171.90,16.95,0.14,F,K,,NOT,2016ApJ...826...39N
SN2015bn,57172.4055,18.600,0.148,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57172.4066,18.133,0.141,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57172.407,18.594,0.154,F,B,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57172.407,18.110,0.152,F,U,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57172.407,19.491,0.164,F,UVM2,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57172.407,18.562,0.147,F,UVW1,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57172.407,20.101,0.240,F,UVW2,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57172.407,17.780,0.170,F,V,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57172.4073,18.665,0.137,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57172.4101,19.980,0.223,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57172.4115,17.870,0.157,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57172.4157,19.585,0.175,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57173.38,17.69,0.06,F,i',,LCOGT,2016ApJ...826...39N
SN2015bn,57173.38,17.75,0.06,F,r',,LCOGT,2016ApJ...826...39N
SN2015bn,57175.02,18.60,0.22,F,B,,lulin,2016ApJ...826...39N
SN2015bn,57175.02,17.33,0.05,F,I,,lulin,2016ApJ...826...39N
SN2015bn,57175.02,17.53,0.05,F,R,,lulin,2016ApJ...826...39N
SN2015bn,57175.02,17.96,0.09,F,V,,lulin,2016ApJ...826...39N
SN2015bn,57176.95,18.18,0.03,F,g',,LT,2016ApJ...826...39N
SN2015bn,57176.95,17.75,0.03,F,i',,LT,2016ApJ...826...39N
SN2015bn,57176.95,17.90,0.06,F,r',,LT,2016ApJ...826...39N
SN2015bn,57176.95,18.95,0.05,F,u',,LT,2016ApJ...826...39N
SN2015bn,57176.95,17.72,0.03,F,z',,LT,2016ApJ...826...39N
SN2015bn,57178.11,17.44,0.07,F,I,,lulin,2016ApJ...826...39N
SN2015bn,57178.11,17.79,0.08,F,R,,lulin,2016ApJ...826...39N
SN2015bn,57178.11,18.01,0.09,F,V,,lulin,2016ApJ...826...39N
SN2015bn,57179.11,18.18,0.05,F,g',,LCOGT,2016ApJ...826...39N
SN2015bn,57179.11,17.85,0.05,F,i',,LCOGT,2016ApJ...826...39N
SN2015bn,57179.11,17.88,0.06,F,r',,LCOGT,2016ApJ...826...39N
SN2015bn,57182.12,17.54,0.15,F,I,,lulin,2016ApJ...826...39N
SN2015bn,57182.12,17.72,0.05,F,R,,lulin,2016ApJ...826...39N
SN2015bn,57182.12,17.99,0.15,F,V,,lulin,2016ApJ...826...39N
SN2015bn,57183.02,18.55,0.08,F,B,,lulin,2016ApJ...826...39N
SN2015bn,57183.02,17.56,0.10,F,I,,lulin,2016ApJ...826...39N
SN2015bn,57183.02,17.83,0.08,F,R,,lulin,2016ApJ...826...39N
SN2015bn,57183.02,17.96,0.08,F,V,,lulin,2016ApJ...826...39N
SN2015bn,57184.03,18.65,0.08,F,B,,lulin,2016ApJ...826...39N
SN2015bn,57184.03,17.53,0.07,F,I,,lulin,2016ApJ...826...39N
SN2015bn,57184.03,17.88,0.07,F,R,,lulin,2016ApJ...826...39N
SN2015bn,57184.03,18.01,0.10,F,V,,lulin,2016ApJ...826...39N
SN2015bn,57184.96,18.28,0.02,F,g',,LCOGT,2016ApJ...826...39N
SN2015bn,57184.96,17.97,0.06,F,i',,LCOGT,2016ApJ...826...39N
SN2015bn,57184.96,18.06,0.05,F,r',,LCOGT,2016ApJ...826...39N
SN2015bn,57185.02,18.56,0.07,F,B,,lulin,2016ApJ...826...39N
SN2015bn,57185.02,17.61,0.09,F,I,,lulin,2016ApJ...826...39N
SN2015bn,57185.02,17.78,0.07,F,R,,lulin,2016ApJ...826...39N
SN2015bn,57185.02,18.06,0.05,F,V,,lulin,2016ApJ...826...39N
SN2015bn,57185.212,18.137,0.042,F,U,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57185.2124,18.190,0.061,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57186.77,17.95,0.28,F,V,,ASASSN,2016ApJ...826...39N
SN2015bn,57190.895,18.6849,0.109777,F,B,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57190.8968,18.4361,0.10778,F,B,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57190.8986,18.6978,0.119801,F,B,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57190.9004,18.1411,0.0701401,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57190.9022,18.3109,0.0922102,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57190.904,18.137,0.0627112,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57190.9058,17.9942,0.0584102,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57190.9076,18.0976,0.056284,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57190.9094,18.265,0.0579685,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57190.9112,17.5848,0.118329,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57190.9129,17.6021,0.119147,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57190.9147,17.7955,0.123835,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57192.71,18.41,0.03,F,g',,LCOGT,2016ApJ...826...39N
SN2015bn,57192.71,17.98,0.04,F,i',,LCOGT,2016ApJ...826...39N
SN2015bn,57192.71,18.12,0.06,F,r',,LCOGT,2016ApJ...826...39N
SN2015bn,57193.8957,19.1478,0.162491,F,B,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57193.8975,19.2433,0.164908,F,B,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57193.8993,18.375,0.111804,F,B,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57193.9011,18.1185,0.0705173,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57193.9029,18.2039,0.0677252,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57193.9047,18.1889,0.0772774,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57193.9065,18.0826,0.0654535,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57193.9083,18.1399,0.0612206,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57193.91,18.115,0.0544126,F,R,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57193.9118,17.7136,0.108099,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57193.9136,17.5281,0.115907,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57193.9154,17.7441,0.13161,F,I,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57199.06,18.77,0.16,F,B,,lulin,2016ApJ...826...39N
SN2015bn,57199.06,17.96,0.12,F,R,,lulin,2016ApJ...826...39N
SN2015bn,57199.06,18.39,0.15,F,V,,lulin,2016ApJ...826...39N
SN2015bn,57199.38,18.39,0.04,F,g',,LCOGT,2016ApJ...826...39N
SN2015bn,57199.38,18.07,0.06,F,i',,LCOGT,2016ApJ...826...39N
SN2015bn,57199.38,18.23,0.06,F,r',,LCOGT,2016ApJ...826...39N
SN2015bn,57200.8964,18.4789,,F,B,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57200.8982,18.4196,,F,B,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57200.9,18.1299,,F,B,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57200.9018,17.7539,,F,V,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57201.8965,18.3444,,F,B,,,"CPCS Alert 25794,Cambridge Photometric Calibration Server"
SN2015bn,57205.70,17.48,0.12,F,H,,NOT,2016ApJ...826...39N
SN2015bn,57205.70,17.50,0.09,F,J,,NOT,2016ApJ...826...39N
SN2015bn,57205.70,17.19,0.16,F,K,,NOT,2016ApJ...826...39N
SN2015bn,57206.34,18.33,0.09,F,g',,LCOGT,2016ApJ...826...39N
SN2015bn,57206.34,17.98,0.11,F,i',,LCOGT,2016ApJ...826...39N
SN2015bn,57206.34,18.17,0.09,F,r',,LCOGT,2016ApJ...826...39N
SN2015bn,57206.8328,18.401,0.063,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57206.833,18.325,0.047,F,U,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57210.04,18.76,0.20,F,B,,lulin,2016ApJ...826...39N
SN2015bn,57210.04,17.85,0.16,F,I,,lulin,2016ApJ...826...39N
SN2015bn,57210.04,18.10,0.11,F,R,,lulin,2016ApJ...826...39N
SN2015bn,57210.04,18.48,0.11,F,V,,lulin,2016ApJ...826...39N
SN2015bn,57212.39,18.42,0.04,F,g',,LCOGT,2016ApJ...826...39N
SN2015bn,57212.39,18.22,0.04,F,i',,LCOGT,2016ApJ...826...39N
SN2015bn,57212.39,18.31,0.06,F,r',,LCOGT,2016ApJ...826...39N
SN2015bn,57217.73,18.53,0.04,F,g',,LCOGT,2016ApJ...826...39N
SN2015bn,57217.73,18.25,0.09,F,i',,LCOGT,2016ApJ...826...39N
SN2015bn,57217.73,18.37,0.06,F,r',,LCOGT,2016ApJ...826...39N
SN2015bn,57221.00,18.66,0.20,F,B,,lulin,2016ApJ...826...39N
SN2015bn,57221.00,18.38,0.09,F,R,,lulin,2016ApJ...826...39N
SN2015bn,57221.00,18.38,0.20,F,V,,lulin,2016ApJ...826...39N
SN2015bn,57230.35,18.68,0.05,F,g',,LCOGT,2016ApJ...826...39N
SN2015bn,57230.35,18.26,0.06,F,i',,LCOGT,2016ApJ...826...39N
SN2015bn,57230.35,18.42,0.07,F,r',,LCOGT,2016ApJ...826...39N
SN2015bn,57231.3693,18.660,0.302,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57231.3703,19.020,0.299,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57231.3734,20.227,0.359,F,UVW2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57231.3764,18.267,0.355,F,V,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57231.3808,19.641,0.221,F,UVM2,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57231.3999,19.194,0.229,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57232.3654,19.262,0.200,F,UVW1,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57232.3666,18.457,0.177,F,U,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57232.3674,19.040,0.208,F,B,UVOT,Swift,2014Ap&SS.354...89B
SN2015bn,57232.370,18.896,0.249,F,B,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57232.370,18.399,0.320,F,U,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57232.370,20.316,0.249,F,UVM2,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57232.370,19.267,0.236,F,UVW1,UVOT,Swift,2016ApJ...826...39N
SN2015bn,57232.370,20.062,0.234,F,UVW2,UVOT,Swift,2016ApJ...826...39N
