Mej,Mstar,Z_str,Age(yr),DLog10(R2/Rsun),log(BinarySep/Rsun),Z
4.06904,17.0,z014,12209000.0,0.30756,2.347125,0.014
22.62424,70.0,z014,3234967.0,0.49072,1.95363,0.014
17.865875,80.0,z014,3691386.0,1.34598,3.370941,0.014
16.47099,300.0,z014,1617148.0,1.41076,3.247921,0.014
6.76379,23.0,z014,7892983.0,0.86742,2.069275,0.014
14.156395,40.0,z014,5375570.0,0.52457,1.957291,0.014
4.538385,18.0,z014,11385730.0,0.50629,2.250193,0.014
5.02529,9.5,z014,30173050.0,0.6597,1.115842,0.014
18.674455000000002,50.0,z014,4199508.0,0.58595,2.070104,0.014
19.23897,150.0,z014,2284205.0,1.53766,2.639455,0.014
14.11422,35.0,z014,5524026.0,0.31321,4.127755,0.014
13.21598,25.0,z014,3992.875,0.50044,1.128204,0.014
18.892445000000002,120.0,z014,57.3233,1.22438,1.543555,0.014
23.933284999999998,60.0,z014,3795022.0,1.18019,3.999879,0.014
19.355204999999998,60.0,z014,3362368.0,0.72695,1.254941,0.014
19.46355,70.0,z014,3922031.0,1.25923,4.025937,0.014
2.91452,15.0,z014,14403170.0,0.52859,1.844095,0.014
10.234185,30.0,z014,6720359.0,0.74884,2.769145,0.014
17.10917,200.0,z014,1938673.0,1.56364,2.658205,0.014
5.59886,20.0,z014,10071630.0,0.61491,2.605324,0.014
5.766500000000001,19.0,z014,10660620.0,0.81403,3.341515,0.014
3.61911,16.0,z014,11912890.0,0.71948,2.618364,0.014
0.679065,10.0,z014,24570670.0,-0.04798,0.6726382,0.014
28.88788,80.0,z014,0.0,0.94362,1.58397,0.014
6.78367,24.0,z014,7554079.0,0.58976,1.556136,0.014
6.77602,22.0,z014,9071145.0,0.37124,2.759042,0.014
17.58646,200.0,z014,1968853.0,1.53096,3.367914,0.014
18.63686,100.0,z014,3018884.0,1.13143,2.770955,0.014
19.36224,50.0,z014,4201656.0,0.5852,3.180417,0.014
0.902685,10.0,z014,24593550.0,0.68684,1.901048,0.014
1.8393899999999999,16.0,z014,12939090.0,0.65127,1.467778,0.014
0.93536,10.0,z014,28042120.0,0.18895,1.897693,0.014
0.99895,11.0,z014,23989270.0,0.38562,0.9482647,0.014
4.0769,17.0,z014,12210340.0,0.30755,2.25805,0.014
5.00364,19.0,z014,10686270.0,0.33481,2.01504,0.014
18.06329,80.0,z014,3303281.0,1.32769,3.513483,0.014
0.778635,9.5,z014,26989120.0,0.66992,2.160891,0.014
15.0276,40.0,z014,5368658.0,0.5245,3.056909,0.014
16.47099,300.0,z014,1617148.0,1.41076,4.847921,0.014
17.58646,200.0,z014,1968853.0,1.39016,3.956481,0.014
19.33055,30.0,z014,7050238.0,0.80468,1.415015,0.014
7.64658,24.0,z014,7562604.0,0.77325,2.851816,0.014
2.54292,14.0,z014,14207560.0,0.99258,2.240922,0.014
18.909905,70.0,z014,3513240.0,1.36633,2.315144,0.014
23.933284999999998,60.0,z014,3795022.0,0.44729,4.469207,0.014
18.740115,100.0,z014,3019910.0,0.59202,2.50342,0.014
13.449385,20.0,z014,11201470.0,0.72919,1.314525,0.014
23.28388,60.0,z014,3797386.0,1.31406,2.251797,0.014
21.225125,120.0,z014,2766729.0,1.48709,3.763946,0.014
7.57932,21.0,z014,8686669.0,1.22777,1.700084,0.014
11.879349999999999,35.0,z014,5344060.0,0.60509,2.193934,0.014
19.25578,70.0,z014,3511529.0,0.83628,2.627279,0.014
8.03471,25.0,z014,7257731.0,1.06646,2.786496,0.014
18.645145,100.0,z014,3020554.0,1.12133,3.848123,0.014
7.313365,25.0,z014,7253084.0,0.40315,1.572406,0.014
18.61409,100.0,z014,3020781.0,1.66636,3.14703,0.014
6.1121,22.0,z014,8266822.0,0.37115,1.668039,0.014
4.064640000000001,18.0,z014,11422710.0,0.77312,1.331098,0.014
12.350175,35.0,z014,5905897.0,1.24692,2.90488,0.014
26.899875,150.0,z014,3101043.0,1.33757,3.485574,0.014
11.451325,35.0,z014,5342806.0,0.48933,1.738118,0.014
0.6773549999999999,9.5,z014,26972650.0,-0.07225,1.301432,0.014
8.09164,25.0,z014,7260376.0,0.23335,2.672071,0.014
23.766845,60.0,z014,3793174.0,0.44735,3.205678,0.014
17.82069,25.0,z014,4574186.0,0.75499,1.308647,0.014
18.35869,100.0,z014,3019377.0,1.13052,2.905015,0.014
16.47099,300.0,z014,1617148.0,2.39893,3.021697,0.014
4.521045,18.0,z014,11386720.0,0.76209,2.252161,0.014
3.55763,16.0,z014,13189720.0,0.71904,2.48467,0.014
22.20484,35.0,z014,4186675.0,0.84565,1.357357,0.014
5.6122499999999995,20.0,z014,10072780.0,0.61399,2.481422,0.014
3.746155,21.0,z014,9410434.0,0.65098,1.249285,0.014
10.09396,30.0,z014,6721495.0,0.74902,2.628776,0.014
17.97133,200.0,z014,1713580.0,1.20236,1.84995,0.014
19.46355,70.0,z014,3922031.0,1.25923,4.15927,0.014
2.8535899999999996,15.0,z014,14410580.0,0.52914,1.719631,0.014
23.933284999999998,60.0,z014,3795022.0,1.18019,4.133212,0.014
24.829925000000003,60.0,z014,241.0938,1.0274,1.309878,0.014
17.58646,200.0,z014,1968853.0,1.39016,3.023148,0.014
18.850435,25.0,z014,4421665.0,0.78653,1.183141,0.014
4.391165,19.0,z014,9699701.0,0.33497,1.04302,0.014
19.175085000000003,50.0,z014,4200250.0,1.48458,2.809265,0.014
29.759115,80.0,z014,3204124.0,0.99438,1.45998,0.014
18.75796,50.0,z014,4199754.0,0.58582,2.200403,0.014
18.664495000000002,150.0,z014,0.0,1.21632,1.826423,0.014
14.11422,35.0,z014,5524026.0,0.31321,3.994421,0.014
14.47173,40.0,z014,5371861.0,1.33434,2.701485,0.014
6.983195,24.0,z014,7555186.0,0.88907,1.813598,0.014
6.636775,23.0,z014,7892576.0,0.86879,1.934902,0.014
14.43307,40.0,z014,4844646.0,0.52451,2.090968,0.014
2.15512,13.0,z014,15873740.0,0.55898,2.12207,0.014
23.106270000000002,30.0,z014,7401250.0,1.0418,1.627565,0.014
17.58646,200.0,z014,1968853.0,1.96819,3.810431,0.014
21.225125,120.0,z014,2766729.0,1.4969,3.384115,0.014
5.884075,21.0,z014,8689043.0,0.63061,1.96386,0.014
3.42539,16.0,z014,13206210.0,0.39541,1.867858,0.014
15.655280000000001,20.0,z014,11707700.0,0.96119,1.549441,0.014
18.11298,80.0,z014,3303231.0,1.63086,4.336087,0.014
12.024225,35.0,z014,5344376.0,0.70493,2.381713,0.014
26.899875,150.0,z014,3101043.0,0.94523,2.805541,0.014
2.52544,14.0,z014,14207040.0,0.66928,2.046083,0.014
17.4215,80.0,z014,3690463.0,0.93727,2.66307,0.014
26.899875,150.0,z014,3101043.0,0.69546,3.473579,0.014
3.98344,17.0,z014,11052530.0,0.74147,1.974269,0.014
18.645145,100.0,z014,3020554.0,1.63048,4.27932,0.014
16.47099,300.0,z014,1617148.0,2.39893,3.421697,0.014
10.53737,23.0,z014,4767952.0,0.39042,1.137164,0.014
7.80006,25.0,z014,7255493.0,0.60011,2.243579,0.014
19.42699,300.0,z014,2867165.0,0.86446,1.997081,0.014
32.23438,100.0,z014,2991254.0,0.77964,1.508738,0.014
4.993774999999999,20.0,z014,9160723.0,0.45311,1.285333,0.014
22.35004,40.0,z014,5459095.0,0.74985,1.396901,0.014
6.493985,24.0,z014,7551966.0,0.22421,1.11605,0.014
6.64997,22.0,z014,8271269.0,0.84831,2.716276,0.014
4.761889999999999,19.0,z014,10698340.0,0.52253,1.606088,0.014
15.0134,40.0,z014,4846506.0,0.52444,2.941836,0.014
0.804455,10.0,z014,28315630.0,0.36075,1.305945,0.014
19.81342,50.0,z014,4662681.0,0.80557,1.45391,0.014
5.9801,22.0,z014,8264455.0,0.85495,1.520563,0.014
2.6325,14.0,z014,15836260.0,0.50862,2.487935,0.014
1.35772,12.0,z014,18016200.0,0.32635,0.9979372,0.014
26.899875,150.0,z014,3101043.0,1.32738,2.965249,0.014
12.30672,30.0,z014,6498760.0,1.27201,4.068685,0.014
25.18813,120.0,z014,2850461.0,1.22622,1.817454,0.014
6.90867,23.0,z014,7893794.0,1.02338,2.228832,0.014
13.458655,30.0,z014,5928650.0,0.27486,1.110469,0.014
18.096995,80.0,z014,3303231.0,1.63088,3.669401,0.014
20.40017,300.0,z014,2847412.0,2.46085,2.93319,0.014
7.358594999999999,24.0,z014,7557481.0,0.22421,2.125194,0.014
14.97905,22.0,z014,0.0,0.68576,1.281867,0.014
18.645145,100.0,z014,3020554.0,0.58104,3.602096,0.014
3.56338,16.0,z014,11905660.0,0.84435,2.378812,0.014
3.97664,17.0,z014,12219210.0,0.49089,1.961235,0.014
3.4274449999999996,16.0,z014,11904050.0,0.29285,1.674847,0.014
18.547735,150.0,z014,2971181.0,1.25454,1.701364,0.014
1.11519,11.0,z014,23807390.0,0.00536,1.081619,0.014
4.35778,18.0,z014,10327350.0,0.17049,1.419985,0.014
11.11831,35.0,z014,5385216.0,0.84521,1.602998,0.014
10.3881,30.0,z014,6718735.0,1.29928,3.027551,0.014
19.20493,50.0,z014,4200539.0,1.2708,2.913506,0.014
26.899875,150.0,z014,3101043.0,0.94523,4.538874,0.014
16.47099,300.0,z014,1617148.0,0.94223,3.867077,0.014
2.45636,15.0,z014,14446800.0,0.82968,1.44469,0.014
7.11132,24.0,z014,7556293.0,1.04881,1.979983,0.014
6.556699999999999,23.0,z014,7891524.0,1.02866,1.833002,0.014
18.99609,100.0,z014,3018700.0,1.6439,2.548297,0.014
14.815,40.0,z014,5371194.0,1.1324,2.809698,0.014
18.74909,50.0,z014,4216437.0,1.6635,2.175762,0.014
7.08297,23.0,z014,7896160.0,0.38217,2.526589,0.014
7.2972,25.0,z014,7257924.0,0.69632,1.513324,0.014
1.86545,13.0,z014,15864210.0,0.56585,1.214201,0.014
5.46044,21.0,z014,8685076.0,0.55157,1.372515,0.014
20.495885,70.0,z014,3875484.0,0.89106,1.523589,0.014
23.41697,120.0,z014,2565706.0,0.97033,2.234308,0.014
16.12349,40.0,z014,4873532.0,0.52428,4.283857,0.014
14.89925,60.0,z014,4564026.0,0.94551,1.724676,0.014
6.93266,21.0,z014,8712502.0,0.77759,3.385901,0.014
2.17659,13.0,z014,15874260.0,0.48896,2.207123,0.014
1.52802,15.0,z014,13977230.0,0.54079,1.400904,0.014
2.591375,14.0,z014,14210390.0,0.50834,2.359781,0.014
2.33392,14.0,z014,14201410.0,0.51179,1.308257,0.014
12.30672,30.0,z014,6498760.0,0.56069,4.110918,0.014
24.44917,150.0,z014,2424530.0,1.17864,2.513037,0.014
16.47099,300.0,z014,1617148.0,1.57973,3.086501,0.014
21.225125,120.0,z014,2766729.0,1.36947,3.243481,0.014
12.16807,35.0,z014,5344595.0,1.06067,2.608144,0.014
14.92968,40.0,z014,4846705.0,1.33941,3.109619,0.014
26.899875,150.0,z014,3101043.0,0.69546,3.073579,0.014
13.529105000000001,18.0,z014,12576350.0,0.78678,1.379727,0.014
40.61239,100.0,z014,2914815.0,0.57367,1.410131,0.014
16.47099,300.0,z014,1617148.0,2.74529,4.004521,0.014
3.17662,16.0,z014,11899090.0,0.15572,1.07444,0.014
8.979955,24.0,z014,7179954.0,0.22567,0.9592273,0.014
6.62574,22.0,z014,8270692.0,0.84475,2.588206,0.014
7.944015,25.0,z014,7256136.0,0.90089,2.490289,0.014
20.25466,40.0,z014,3611919.0,0.84565,1.368413,0.014
18.645145,100.0,z014,3020554.0,1.63048,4.145987,0.014
23.25517,300.0,z014,1620245.0,0.8645,1.677089,0.014
8.74225,24.0,z014,7567297.0,1.18628,3.520613,0.014
17.87464,80.0,z014,3691211.0,1.78814,3.307836,0.014
6.366705,22.0,z014,8268548.0,0.64514,2.114004,0.014
18.832054999999997,50.0,z014,3258439.0,0.90672,1.400716,0.014
18.02482,80.0,z014,3690451.0,0.93667,2.797273,0.014
3.9195200000000003,17.0,z014,12225740.0,0.74273,1.843793,0.014
18.11298,80.0,z014,3303231.0,0.72134,4.433422,0.014
4.75523,19.0,z014,10699070.0,0.79079,1.610602,0.014
5.365500000000001,20.0,z014,10080840.0,0.18721,1.875372,0.014
5.77626,21.0,z014,8688523.0,0.63119,1.830064,0.014
3.48411,16.0,z014,13199620.0,1.06023,2.146729,0.014
23.56119,60.0,z014,3793136.0,0.77824,2.653306,0.014
17.58646,200.0,z014,1968853.0,1.3507,2.968082,0.014
11.40844,30.0,z014,6117442.0,0.67195,3.502936,0.014
23.262059999999998,30.0,z014,7848038.0,1.1635,1.74735,0.014
19.26804,70.0,z014,3510882.0,0.83598,2.761702,0.014
17.58646,200.0,z014,1968853.0,1.96819,3.943764,0.014
5.5659,20.0,z014,9166520.0,1.19269,2.346371,0.014
19.66871,60.0,z014,3261257.0,0.93609,1.848783,0.014
23.874465,60.0,z014,4231819.0,1.54516,3.860112,0.014
1.50755,14.0,z014,15306010.0,0.80863,1.846516,0.014
1.76788,13.0,z014,15860670.0,0.5684,1.084913,0.014
16.12349,40.0,z014,4873532.0,1.31238,4.162891,0.014
22.03574,120.0,z014,3259307.0,1.63742,2.554384,0.014
10.060205,30.0,z014,6107057.0,1.28406,2.476512,0.014
18.03528,70.0,z014,2947838.0,0.98807,1.908631,0.014
18.75182,200.0,z014,0.0,1.3703,1.617504,0.014
19.46355,70.0,z014,3922031.0,1.59435,3.925333,0.014
3.577645,17.0,z014,12246280.0,0.64954,1.408472,0.014
7.245635,24.0,z014,7556630.0,1.04709,2.113079,0.014
18.50771,50.0,z014,4221980.0,0.73324,1.823786,0.014
14.8673,40.0,z014,4845782.0,1.13165,2.945699,0.014
7.00763,23.0,z014,7894792.0,0.38216,2.371936,0.014
6.384965,25.0,z014,7422668.0,0.75176,1.399631,0.014
2.70969,15.0,z014,12921430.0,0.2774,1.09789,0.014
7.386805000000001,24.0,z014,7557934.0,0.3928,2.231297,0.014
12.849720000000001,22.0,z014,6748773.0,0.60783,1.243557,0.014
18.11298,80.0,z014,3303231.0,0.874,3.850871,0.014
10.2553,30.0,z014,6108890.0,0.56102,2.812549,0.014
10.40695,35.0,z014,5500643.0,0.89435,1.70366,0.014
19.245145,50.0,z014,4200876.0,1.26989,3.047961,0.014
26.899875,150.0,z014,3101043.0,0.94523,4.405541,0.014
5.98036,21.0,z014,8689609.0,0.71857,2.137541,0.014
4.151515,18.0,z014,11414870.0,0.32162,1.303004,0.014
3.32229,16.0,z014,13221990.0,0.29287,1.529213,0.014
1.21782,11.0,z014,20835010.0,0.20735,1.27489,0.014
20.40017,300.0,z014,2847412.0,2.46085,3.066523,0.014
18.645145,100.0,z014,3020554.0,0.58104,3.73543,0.014
16.47099,300.0,z014,1617148.0,1.32396,3.822573,0.014
2.58787,15.0,z014,14432950.0,1.0394,1.605957,0.014
18.11298,80.0,z014,3303231.0,0.72134,3.766755,0.014
19.4524,120.0,z014,2534116.0,1.49927,2.265621,0.014
6.74705,23.0,z014,7893315.0,0.3822,1.955663,0.014
18.95907,120.0,z014,2512023.0,1.32743,2.241279,0.014
5.24717,20.0,z014,10087790.0,0.18722,1.584451,0.014
20.01405,120.0,z014,0.0,1.1087,1.385344,0.014
17.58646,200.0,z014,1968853.0,0.78809,4.68762,0.014
9.56338,30.0,z014,6728033.0,0.27598,1.80518,0.014
2.5209,15.0,z014,14434350.0,0.82615,1.573611,0.014
12.6463,17.0,z014,3064.966,0.6532,1.119484,0.014
20.40017,300.0,z014,2847412.0,2.56739,3.048811,0.014
13.13121,23.0,z014,6398618.0,0.55231,1.126862,0.014
16.47099,300.0,z014,1617148.0,1.53432,3.822906,0.014
1.153295,11.0,z014,20835260.0,0.30485,1.369135,0.014
3.33153,16.0,z014,11903150.0,0.39564,1.608702,0.014
4.19516,18.0,z014,11412390.0,0.42582,1.381505,0.014
20.4973,80.0,z014,3726130.0,1.13716,2.14905,0.014
6.862735000000001,21.0,z014,8693108.0,1.13434,3.430749,0.014
18.11298,80.0,z014,3303231.0,0.72134,3.900089,0.014
26.899875,150.0,z014,3101043.0,1.15525,4.326613,0.014
19.243675,50.0,z014,4200343.0,1.1004,3.022785,0.014
10.51107,35.0,z014,5491124.0,1.01463,1.745214,0.014
7.25705,24.0,z014,7556628.0,1.24989,2.142019,0.014
7.44688,24.0,z014,7558004.0,0.50037,2.288306,0.014
13.791665,22.0,z014,10031960.0,0.67735,1.290859,0.014
7.003605,23.0,z014,7894823.0,0.48896,2.419169,0.014
6.50325,25.0,z014,7417661.0,0.87346,1.630223,0.014
14.89526,40.0,z014,4845769.0,0.98134,2.922077,0.014
17.98781,200.0,z014,0.0,1.33678,1.609677,0.014
16.33094,70.0,z014,4172389.0,0.84697,1.865699,0.014
10.03538,30.0,z014,6723108.0,1.16583,2.448333,0.014
6.090535,13.0,z014,17199200.0,0.63837,1.121152,0.014
3.0396,15.0,z014,14378570.0,0.14635,2.139889,0.014
1.5131350000000001,14.0,z014,15169790.0,0.90177,1.963058,0.014
9.15223,30.0,z014,6103723.0,0.75478,1.558448,0.014
19.46355,70.0,z014,3922031.0,1.60254,3.900408,0.014
26.899875,150.0,z014,3101043.0,1.4786,4.550223,0.014
16.47099,300.0,z014,1617148.0,1.53432,4.889573,0.014
17.976675,60.0,z014,3284797.0,0.79898,1.824383,0.014
5.55548,20.0,z014,10075390.0,0.95089,2.316262,0.014
19.22813,50.0,z014,4200855.0,0.83226,3.111175,0.014
23.874405000000003,60.0,z014,3795016.0,1.54728,3.840861,0.014
12.30672,30.0,z014,6498760.0,0.44914,3.735066,0.014
17.58646,200.0,z014,1968853.0,1.09373,3.049088,0.014
17.58646,200.0,z014,1968853.0,1.7274,4.052607,0.014
19.25023,70.0,z014,3511526.0,0.68506,2.721882,0.014
9.360405,30.0,z014,6131175.0,1.32024,1.771533,0.014
11.364799999999999,22.0,z014,7133117.0,0.46828,1.109699,0.014
5.78514,21.0,z014,8688139.0,0.55032,1.778612,0.014
23.46235,60.0,z014,3793004.0,0.63836,2.598375,0.014
18.654775,50.0,z014,3341372.0,0.86446,1.39194,0.014
17.96939,80.0,z014,3303565.0,1.69063,3.27286,0.014
4.70534,19.0,z014,9704295.0,0.68645,1.574505,0.014
0.88606,10.0,z014,24587750.0,0.49093,1.554935,0.014
3.8985200000000004,17.0,z014,12226690.0,0.64577,1.804335,0.014
17.903825,80.0,z014,3690527.0,0.72867,2.796099,0.014
14.62419,40.0,z014,4845076.0,0.98587,2.391648,0.014
18.645145,100.0,z014,3020554.0,1.65608,4.213408,0.014
21.77155,40.0,z014,3718539.0,0.8039,1.359637,0.014
8.84981,24.0,z014,7567298.0,1.41822,3.541997,0.014
13.872084999999998,20.0,z014,2729.689,0.66077,1.134736,0.014
19.713605,50.0,z014,4672510.0,0.82753,4.27493,0.014
7.93478,25.0,z014,7256118.0,0.78276,2.45815,0.014
6.5323,22.0,z014,8270644.0,0.73408,2.554381,0.014
16.47099,300.0,z014,1617148.0,1.53432,4.222906,0.014
16.47099,300.0,z014,1617148.0,2.8431,3.986281,0.014
26.899875,150.0,z014,3101043.0,1.4786,3.883557,0.014
14.06838,18.0,z014,7645864.0,0.8175,1.406755,0.014
12.127655,35.0,z014,5908579.0,0.92105,2.57871,0.014
21.225125,120.0,z014,2766729.0,1.21445,3.261462,0.014
2.58762,14.0,z014,15849440.0,0.43918,2.298342,0.014
2.16927,13.0,z014,15874170.0,0.42058,2.134083,0.014
1.686775,15.0,z014,13732240.0,0.42633,1.091547,0.014
13.81846,60.0,z014,2987106.0,0.81246,1.689834,0.014
7.177485,23.0,z014,7899452.0,0.7575,2.838134,0.014
16.47099,300.0,z014,1617148.0,2.8431,4.519614,0.014
6.89909,21.0,z014,8698418.0,0.67803,3.350316,0.014
18.90943,70.0,z014,3740191.0,0.80936,1.453393,0.014
1.87652,13.0,z014,15864310.0,0.6553,1.255995,0.014
3.0726649999999998,15.0,z014,14372070.0,0.14635,2.286437,0.014
17.874765,80.0,z014,3303001.0,1.40313,2.959457,0.014
6.57677,23.0,z014,7892152.0,1.28207,1.861695,0.014
7.372615,24.0,z014,7556278.0,1.24995,2.008474,0.014
7.10175,23.0,z014,7896096.0,0.48896,2.561306,0.014
7.28406,25.0,z014,7258619.0,0.8077,1.556083,0.014
14.707635,40.0,z014,4845299.0,0.98218,2.785112,0.014
18.7381,100.0,z014,3020121.0,1.67146,2.614736,0.014
21.225125,120.0,z014,2766729.0,1.21445,3.794795,0.014
18.249029999999998,150.0,z014,36.68691,1.28825,1.709192,0.014
26.899875,150.0,z014,3101043.0,1.15525,4.459946,0.014
19.10048,50.0,z014,4677986.0,1.10193,2.887884,0.014
6.127445,21.0,z014,8694950.0,0.35956,2.583784,0.014
11.30791,35.0,z014,5384881.0,0.96621,1.667165,0.014
3.51197,16.0,z014,13279610.0,1.07607,2.562175,0.014
3.3802849999999998,16.0,z014,11904070.0,0.39554,1.740704,0.014
9.95453,30.0,z014,6106494.0,0.98774,2.296002,0.014
18.11298,80.0,z014,3303231.0,0.52166,4.108506,0.014
14.12111,22.0,z014,0.0,0.64541,1.273091,0.014
20.675925,300.0,z014,2812733.0,2.49378,2.915593,0.014
19.31093,50.0,z014,3342468.0,0.86446,1.258607,0.014
17.58646,200.0,z014,1968853.0,0.78809,4.820953,0.014
9.64526,30.0,z014,6725544.0,0.27598,1.951426,0.014
15.23362,120.0,z014,2272451.0,1.40166,2.092229,0.014
5.34542,20.0,z014,10084370.0,0.18721,1.729451,0.014
19.619565,70.0,z014,3511456.0,0.48693,2.874707,0.014
2.61957,14.0,z014,15837970.0,0.43897,2.432281,0.014
1.34453,12.0,z014,20546550.0,0.22618,0.8921982,0.014
17.58646,200.0,z014,1968853.0,0.78809,3.08762,0.014
21.225125,120.0,z014,2766729.0,1.21445,4.461462,0.014
10.411845,30.0,z014,6114986.0,0.276,2.915938,0.014
14.02589,40.0,z014,4858373.0,0.87411,1.767905,0.014
23.76227,60.0,z014,3792791.0,0.44732,2.748251,0.014
5.69151,20.0,z014,10067760.0,0.61761,2.749545,0.014
0.80826,10.0,z014,24584000.0,0.42793,1.384852,0.014
4.81011,19.0,z014,10697140.0,0.60043,1.66302,0.014
18.92723,50.0,z014,4706833.0,0.86821,1.501342,0.014
6.6475,22.0,z014,8276574.0,0.20559,2.597333,0.014
16.47099,300.0,z014,1617148.0,2.8431,3.852948,0.014
6.607060000000001,22.0,z014,8271219.0,0.7352,2.680329,0.014
24.19477,40.0,z014,5520780.0,0.81637,1.443602,0.014
12.35974,23.0,z014,4561140.0,0.49559,1.192298,0.014
7.83997,25.0,z014,7255506.0,0.68672,2.283992,0.014
18.645145,100.0,z014,3020554.0,1.65608,4.346741,0.014
28.16796,100.0,z014,3552232.0,0.89129,1.57893,0.014
26.899875,150.0,z014,3101043.0,1.15525,2.726613,0.014
11.99526,35.0,z014,5344355.0,0.80722,2.42219,0.014
3.94911,17.0,z014,12221400.0,0.64498,1.940687,0.014
17.99495,80.0,z014,3303017.0,0.72884,2.66176,0.014
5.77161,21.0,z014,8689029.0,0.55,1.912126,0.014
21.225125,120.0,z014,2766729.0,1.57851,3.42184,0.014
19.73114,300.0,z014,0.0,0.86446,1.463748,0.014
4.76237,20.0,z014,9297913.0,1.16016,1.916558,0.014
16.83523,22.0,z014,4818598.0,0.7523,1.164635,0.014
18.689655000000002,150.0,z014,2987538.0,1.21632,1.426423,0.014
17.58646,200.0,z014,1968853.0,1.7274,3.919274,0.014
21.911355,30.0,z014,7581668.0,1.00487,1.587684,0.014
2.1543,13.0,z014,17767140.0,0.64469,2.1592,0.014
21.225125,120.0,z014,2766729.0,1.36947,3.376814,0.014
5.86325,21.0,z014,8689054.0,0.71921,2.005769,0.014
24.06513,50.0,z014,4255788.0,0.57365,1.21696,0.014
2.1363899999999996,13.0,z014,15873690.0,0.48794,2.074695,0.014
9.63899,30.0,z014,6724604.0,0.56141,2.130023,0.014
15.37762,300.0,z014,1466723.0,1.40171,2.576106,0.014
21.1105,100.0,z014,2998595.0,0.58655,1.382067,0.014
16.47099,300.0,z014,1617148.0,2.74529,4.137854,0.014
7.7799,25.0,z014,7255521.0,0.90209,2.353437,0.014
3.9317349999999998,17.0,z014,12223750.0,0.49117,1.838402,0.014
9.76875,17.0,z014,2856.247,0.57873,1.102433,0.014
12.03693,35.0,z014,5344343.0,1.06248,2.475382,0.014
13.158380000000001,18.0,z014,6392410.0,0.66814,1.261092,0.014
26.899875,150.0,z014,3101043.0,0.69546,2.940246,0.014
3.10095,16.0,z014,13343240.0,1.03863,1.976246,0.014
0.74387,11.0,z014,26055110.0,0.96377,2.130724,0.014
18.910725,120.0,z014,0.0,1.19069,1.402394,0.014
17.97428,80.0,z014,3303652.0,1.82252,3.181412,0.014
18.874175,50.0,z014,4174007.0,0.93689,1.54761,0.014
17.81105,80.0,z014,3303406.0,0.72885,2.931871,0.014
4.78725,19.0,z014,10695570.0,0.78894,1.743541,0.014
26.899875,150.0,z014,3101043.0,1.40048,3.922685,0.014
0.825345,10.0,z014,28260390.0,0.5797,1.50772,0.014
20.10982,40.0,z014,5409943.0,0.9118,1.520861,0.014
6.602550000000001,22.0,z014,8271127.0,0.56254,2.597517,0.014
6.46519,24.0,z014,7551249.0,0.39302,1.150255,0.014
7.12386,23.0,z014,7898413.0,0.38218,2.633919,0.014
10.34149,30.0,z014,6718681.0,0.56182,2.935059,0.014
19.002065,70.0,z014,3920152.0,1.72435,2.800442,0.014
17.58646,200.0,z014,1968853.0,1.3507,2.834748,0.014
19.49988,70.0,z014,3511458.0,0.83555,2.894564,0.014
6.270185,21.0,z014,8696467.0,0.72504,2.811718,0.014
6.54102,20.0,z014,10061030.0,0.56421,3.307996,0.014
23.52248,60.0,z014,3793017.0,1.6131,2.574577,0.014
23.69234,60.0,z014,3792793.0,0.77797,2.784155,0.014
14.56959,40.0,z014,4844987.0,1.33759,2.443502,0.014
16.79365,200.0,z014,2962602.0,1.3703,1.750838,0.014
10.12661,30.0,z014,6107047.0,1.28188,2.610808,0.014
9.740005,30.0,z014,6106067.0,0.5616,1.994089,0.014
19.432035,70.0,z014,3512046.0,1.59442,3.773718,0.014
17.58646,200.0,z014,1968853.0,1.3507,4.568082,0.014
5.52601,20.0,z014,10073240.0,1.1913,2.48131,0.014
15.41443,20.0,z014,2315.031,0.72695,1.150838,0.014
5.344094999999999,20.0,z014,10083540.0,0.45246,1.828225,0.014
23.87396,60.0,z014,3794056.0,1.55934,3.704315,0.014
22.24817,120.0,z014,3696722.0,1.22898,1.828949,0.014
18.11298,80.0,z014,3303231.0,0.874,3.984204,0.014
19.06459,150.0,z014,0.0,0.97636,1.387588,0.014
3.385745,16.0,z014,13212880.0,0.15572,1.636494,0.014
26.727305,80.0,z014,2751701.0,1.37361,1.93937,0.014
18.645145,100.0,z014,3020554.0,0.79246,3.529028,0.014
18.237099999999998,300.0,z014,1336963.0,1.31836,1.508647,0.014
12.7965,22.0,z014,4715814.0,0.55559,1.22446,0.014
7.34776,24.0,z014,7557388.0,0.39284,2.115603,0.014
14.69604,40.0,z014,5371636.0,0.74977,2.724015,0.014
7.338745,25.0,z014,7256527.0,1.0292,1.650493,0.014
7.069875,23.0,z014,8663318.0,0.21493,2.508494,0.014
16.47099,300.0,z014,1617148.0,1.32396,3.68924,0.014
5.749675,20.0,z014,10068090.0,0.18722,2.575344,0.014
11.45393,35.0,z014,5378296.0,1.21911,1.790862,0.014
19.19958,50.0,z014,4200602.0,0.83347,2.838177,0.014
4.67485,18.0,z014,11379580.0,0.90423,2.689806,0.014
26.899875,150.0,z014,3101043.0,0.69546,4.673579,0.014
1.09027,11.0,z014,23812960.0,0.2075,1.13357,0.014
4.21674,18.0,z014,11409160.0,0.3216,1.439138,0.014
7.0221350000000005,21.0,z014,8712675.0,0.88329,3.429251,0.014
