Age,logZ/Zsol,margLike,Prob
0.1272110552763819,-1.276381909547739,1868.893539507786,2.0353698059878992e+61
0.1272110552763819,-1.2663316582914574,1826.3640634856429,1.8658255351778466e+61
0.1272110552763819,-1.2562814070351758,1783.8345874634956,1.71059636954224e+61
0.1272110552763819,-1.2462311557788943,1742.0373612413196,1.5684650873475173e+61
0.1272110552763819,-1.236180904522613,1701.4605513524134,1.4383226827667224e+61
0.1272110552763819,-1.2261306532663316,1660.8837414635095,1.3191848553252466e+61
0.1272110552763819,-1.2160804020100502,1620.306931574606,1.2101191146367277e+61
0.1272110552763819,-1.2060301507537687,1579.7301216857009,1.1102703756338831e+61
0.1272110552763819,-1.1959798994974875,1539.1533117967988,1.0188548986267663e+61
0.1272110552763819,-1.185929648241206,1498.5765019078935,9.351546405035584e+60
0.1272110552763819,-1.1758793969849246,1457.9996920189897,8.585119996525413e+60
0.1272110552763819,-1.1658291457286432,1417.4228821300867,7.883249360281448e+60
0.1272110552763819,-1.1557788944723617,1376.8460722411828,7.240424470860151e+60
0.1272110552763819,-1.1457286432160805,1336.269262352278,6.651603799887629e+60
0.1272110552763819,-1.135678391959799,1295.6924524633737,6.112175604649231e+60
0.1272110552763819,-1.1256281407035176,1255.1156425744707,5.617922189273578e+60
0.1272110552763819,-1.115577889447236,1214.5388326855664,5.164986948717597e+60
0.1272110552763819,-1.105527638190955,1173.962022796662,4.74984401137761e+60
0.1272110552763819,-1.0954773869346734,1133.385212907761,4.369270302866739e+60
0.1272110552763819,-1.085427135678392,1092.8084030188552,4.020319861006057e+60
0.1272110552763819,-1.0753768844221103,1052.2315931299509,3.7003002401237095e+60
0.1272110552763819,-1.065326633165829,1011.6547832410474,3.406750851114551e+60
0.1272110552763819,-1.0552763819095476,971.0779733521431,3.137423092242061e+60
0.1272110552763819,-1.0452261306532664,930.5011634632406,2.8902621341869394e+60
0.1272110552763819,-1.035175879396985,889.9243535743353,2.6633902312904814e+60
0.1272110552763819,-1.0251256281407035,849.3475436854305,2.455091439190877e+60
0.1272110552763819,-1.015075376884422,808.7707337965253,2.263797627058927e+60
0.1272110552763819,-1.0050251256281406,768.1939239076228,2.0880756803481784e+60
0.1272110552763819,-0.9949748743718594,727.5357240066128,1.8188353000991302e+60
0.1272110552763819,-0.984924623115578,686.796134093498,1.4923560270356457e+60
0.1272110552763819,-0.9748743718592964,646.056544180381,1.2208814144335008e+60
0.1272110552763819,-0.964824120603015,605.3169542672631,9.96009557124708e+59
0.1272110552763819,-0.9547738693467336,564.5773643541456,8.104149384698365e+59
0.1272110552763819,-0.9447236180904524,523.8377744410295,6.5776105742042705e+59
0.1272110552763819,-0.9346733668341708,483.0981845279143,5.326065995330227e+59
0.1272110552763819,-0.9246231155778896,442.35859461479686,4.303100796293582e+59
0.1272110552763819,-0.914572864321608,401.61900470168075,3.469365848727347e+59
0.1272110552763819,-0.9045226130653266,360.8794147885619,2.7916915623329016e+59
0.1272110552763819,-0.8944723618090451,320.1398248754449,2.2422645739460535e+59
0.1272110552763819,-0.8844221105527639,279.4002349623297,1.797876772487629e+59
0.1272110552763819,-0.8743718592964824,238.6606450492127,1.4392507387184727e+59
0.1272110552763819,-0.864321608040201,197.92105513609567,1.1504417050448656e+59
0.1272110552763819,-0.8542713567839195,157.18146522298048,9.183133365539181e+58
0.1272110552763819,-0.8442211055276381,116.44187530986255,7.320827739432764e+58
0.1272110552763819,-0.8341708542713568,75.70228539674645,5.82929258185217e+58
0.1272110552763819,-0.8241206030150754,34.962695483629886,4.636600984973594e+58
0.1272110552763819,-0.8140703517587939,-5.776894429487584,3.6842760034119214e+58
0.1272110552763819,-0.8040201005025125,-46.51648434260369,2.924907167123052e+58
0.1272110552763819,-0.793969849246231,-87.25607425572161,2.3201552675146257e+58
0.1272110552763819,-0.7839195979899498,-127.99566416883681,1.8390910540704153e+58
0.1272110552763819,-0.7738693467336684,-168.73525408195292,1.4568186985242924e+58
0.1272110552763819,-0.7638190954773869,-209.47484399507084,1.1533403133724155e+58
0.1272110552763819,-0.7537688442211055,-250.2144339081883,9.126231625861787e+57
0.1272110552763819,-0.743718592964824,-251.10307919259685,7.771939727536931e+57
0.1272110552763819,-0.7336683417085428,-228.0811576997853,6.907240665882954e+57
0.1272110552763819,-0.7236180904522613,-205.05923620697104,6.126771666322229e+57
0.1272110552763819,-0.7135678391959799,-182.03731471415585,5.4238139470378403e+57
0.1272110552763819,-0.7035175879396984,-159.01539322134295,4.792012167387784e+57
0.1272110552763819,-0.693467336683417,-135.99347172853186,4.2253740667028434e+57
0.1272110552763819,-0.6834170854271358,-112.97155023571668,3.718267582216487e+57
0.1272110552763819,-0.6733668341708543,-89.94962874290377,3.2654156999072936e+57
0.1272110552763819,-0.6633165829145728,-66.92770725008904,2.8618892930261972e+57
0.1272110552763819,-0.6532663316582914,-43.90578575727659,2.5030982009514983e+57
0.1272110552763819,-0.64321608040201,-20.883864264461863,2.1847807960515966e+57
0.1272110552763819,-0.6331658291457287,2.138057228352409,1.902992278728921e+57
0.1272110552763819,-0.6231155778894473,25.159978721165317,1.6540919311043618e+57
0.1272110552763819,-0.6130653266331658,48.181900213977315,1.4347295481936438e+57
0.1272110552763819,-0.6030150753768844,71.20382170679068,1.2418312522623185e+57
0.1272110552763819,-0.5929648241206029,94.22574319960586,1.0725848816477666e+57
0.1272110552763819,-0.5829145728643217,117.24766469241786,9.24425130019592e+56
0.1272110552763819,-0.5728643216080402,140.26958618523076,7.95018596117858e+56
0.1272110552763819,-0.5628140703517588,163.2915076780455,6.8224888774309445e+56
0.1272110552763819,-0.5527638190954773,186.3134291708593,5.842019074378936e+56
0.1272110552763819,-0.5427135678391959,209.33535066367358,4.991514311313802e+56
0.1272110552763819,-0.5326633165829147,232.35727215648603,4.255450752301182e+56
0.1272110552763819,-0.5226130653266332,255.37919364929985,3.619907324131773e+56
0.1272110552763819,-0.5125628140703518,278.40111514211276,3.072435418827646e+56
0.1272110552763819,-0.5025125628140703,301.42303663492703,2.6019344616311443e+56
0.1272110552763819,-0.4924623115577888,324.02452066964133,2.671430003832611e+56
0.1272110552763819,-0.4824120603015074,346.48585888498746,2.9265129080120423e+56
0.1272110552763819,-0.4723618090452262,368.9471971003327,3.2066052737319068e+56
0.1272110552763819,-0.4623115577889447,391.408535315677,3.5142135012996494e+56
0.1272110552763819,-0.4522613065326633,413.8698735310245,3.852099567242816e+56
0.1272110552763819,-0.4422110552763818,436.3312117463711,4.223307410539603e+56
0.1272110552763819,-0.4321608040201004,458.79254996171676,4.631192061761239e+56
0.1272110552763819,-0.4221105527638191,481.25388817706335,5.079451800320587e+56
0.1272110552763819,-0.4120603015075377,503.7152263924081,5.5721636544271195e+56
0.1272110552763819,-0.4020100502512562,526.1765646077556,6.113822590730581e+56
0.1272110552763819,-0.3919597989949748,548.6379028231026,6.70938477626931e+56
0.1272110552763819,-0.3819095477386933,571.099241038446,7.364315334563163e+56
0.1272110552763819,-0.3718592964824121,593.5605792537926,8.084641060816948e+56
0.1272110552763819,-0.3618090452261306,616.0219174691397,8.87700860863241e+56
0.1272110552763819,-0.3517587939698492,638.4832556844858,9.748748712748728e+56
0.1272110552763819,-0.3417085427135677,660.9445938998315,1.0707947069596558e+57
0.1272110552763819,-0.3316582914572863,683.4059321151767,1.1763522560335507e+57
0.1272110552763819,-0.3216080402010051,705.8672703305233,1.2925313570057563e+57
0.1272110552763819,-0.3115577889447236,728.3286085458699,1.4204173232559782e+57
0.1272110552763819,-0.3015075376884422,750.7899467612169,1.5612074513104451e+57
0.1272110552763819,-0.2914572864321607,773.2512849765612,1.7162226132551944e+57
0.1272110552763819,-0.2814070351758793,795.7126231919092,1.886920043588882e+57
0.1272110552763819,-0.271356783919598,818.1739614072535,2.0749074417208403e+57
0.1272110552763819,-0.2613065326633166,840.6352996226005,2.2819585232467427e+57
0.1272110552763819,-0.2512562814070351,863.0966378379453,2.510030166170022e+57
0.1272110552763819,-0.2412060301507537,877.7757174819526,2.6899461135071188e+57
0.1272110552763819,-0.2311557788944722,891.3430459014808,2.8719701619068092e+57
0.1272110552763819,-0.221105527638191,904.9103743210057,3.0662438331930474e+57
0.1272110552763819,-0.2110552763819095,918.4777027405353,3.273580003900124e+57
0.1272110552763819,-0.2010050251256281,932.0450311600607,3.4948441335822246e+57
0.1272110552763819,-0.1909547738693466,945.6123595795912,3.7309575246218176e+57
0.1272110552763819,-0.1809045226130652,959.179687999117,3.982900770230667e+57
0.1272110552763819,-0.170854271356784,972.7470164186452,4.251717400189678e+57
0.1272110552763819,-0.1608040201005025,986.3143448381734,4.5385177342213515e+57
0.1272110552763819,-0.1507537688442211,999.881673257702,4.8444829532550246e+57
0.1272110552763819,-0.1407035175879396,1013.4490016772306,5.170869399195694e+57
0.1272110552763819,-0.1306532663316582,1027.0163300967574,5.5190131141640394e+57
0.1272110552763819,-0.1206030150753769,1040.5836585162842,5.8903346305260735e+57
0.1272110552763819,-0.1105527638190955,1054.1509869358124,6.286344023365721e+57
0.1272110552763819,-0.100502512562814,1067.7183153553406,6.70864623739297e+57
0.1272110552763819,-0.0904522613065326,1081.2856437748678,7.158946700595348e+57
0.1272110552763819,-0.0804020100502511,1094.8529721943974,7.639057237241453e+57
0.1272110552763819,-0.0703517587939699,1108.4203006139219,8.150902293131411e+57
0.1272110552763819,-0.0603015075376884,1121.9876290334505,8.696525486252318e+57
0.1272110552763819,-0.050251256281407,1135.5549574529787,9.278096496216278e+57
0.1272110552763819,-0.0402010050251255,1149.122285872506,9.89791830607944e+57
0.1272110552763819,-0.0301507537688441,1162.689614292035,1.055843481028177e+58
0.1272110552763819,-0.0201005025125626,1176.256942711561,1.1262238802587175e+58
0.1272110552763819,-0.0100502512562814,1189.8242711310909,1.201208035796302e+58
0.1272110552763819,0.0,1203.3915995506159,1.281087562236038e+58
0.1287135678391959,-2.0,4439.637465301557,1.3772914384864803e+63
0.1287135678391959,-1.9899497487437183,4413.817979727368,1.3345404530343168e+63
0.1287135678391959,-1.979899497487437,4387.998494153179,1.2924449165545987e+63
0.1287135678391959,-1.969849246231156,4362.179008578991,1.2510534407341675e+63
0.1287135678391959,-1.9597989949748744,4336.359523004803,1.2104086791626548e+63
0.1287135678391959,-1.949748743718593,4310.5400374306155,1.1705476538079656e+63
0.1287135678391959,-1.9396984924623115,4284.720551856426,1.1315020824938251e+63
0.1287135678391959,-1.92964824120603,4258.901066282238,1.093298704807658e+63
0.1287135678391959,-1.9195979899497488,4233.081580708049,1.055959604204968e+63
0.1287135678391959,-1.9095477386934676,4207.262095133861,1.0195025243915335e+63
0.1287135678391959,-1.899497487437186,4181.442609559673,9.839411783557693e+62
0.1287135678391959,-1.8894472361809045,4155.623123985483,9.49285548693173e+62
0.1287135678391959,-1.879396984924623,4129.803638411295,9.155421781091781e+62
0.1287135678391959,-1.8693467336683416,4103.984152837106,8.827144492107644e+62
0.1287135678391959,-1.8592964824120604,4078.1646672629176,8.50802852897644e+62
0.1287135678391959,-1.849246231155779,4052.3451816887296,8.198052448448211e+62
0.1287135678391959,-1.8391959798994972,4026.5256961145406,7.897170897286947e+62
0.1287135678391959,-1.829145728643216,4000.706210540352,7.605316929908079e+62
0.1287135678391959,-1.8190954773869348,3974.886724966164,7.322404200579304e+62
0.1287135678391959,-1.809045226130653,3949.067239391975,7.048329030451156e+62
0.1287135678391959,-1.798994974874372,3923.247753817787,6.782972350621068e+62
0.1287135678391959,-1.7889447236180904,3897.428268243598,6.526201523220935e+62
0.1287135678391959,-1.778894472361809,3871.6087826694097,6.277872043191137e+62
0.1287135678391959,-1.7688442211055275,3845.7892970952216,6.037829123955761e+62
0.1287135678391959,-1.7587939698492463,3819.969811521032,5.8059091706622775e+62
0.1287135678391959,-1.7487437185929648,3792.5915238592647,5.569452252447881e+62
0.1287135678391959,-1.7386934673366834,3754.3016215844455,5.257840471960814e+62
0.1287135678391959,-1.728643216080402,3716.011719309624,4.961619793997255e+62
0.1287135678391959,-1.7185929648241207,3677.721817034804,4.680317009254541e+62
0.1287135678391959,-1.7085427135678393,3639.4319147599854,4.413434305871347e+62
0.1287135678391959,-1.6984924623115578,3601.1420124851647,4.160456036896083e+62
0.1287135678391959,-1.6884422110552764,3562.852110210344,3.920854675214393e+62
0.1287135678391959,-1.678391959798995,3524.5622079355244,3.694096016738442e+62
0.1287135678391959,-1.6683417085427137,3486.2723056607056,3.4796436925632444e+62
0.1287135678391959,-1.6582914572864322,3447.982403385885,3.2769630497095765e+62
0.1287135678391959,-1.6482412060301508,3409.692501111066,3.085524458226272e+62
0.1287135678391959,-1.6381909547738691,3371.402598836245,2.904806100003124e+62
0.1287135678391959,-1.628140703517588,3333.1126965614258,2.7342962918117565e+62
0.1287135678391959,-1.6180904522613069,3294.822794286607,2.5734953919833143e+62
0.1287135678391959,-1.608040201005025,3256.532892011784,2.4219173368539777e+62
0.1287135678391959,-1.5979899497487438,3218.242989736967,2.2790908497604124e+62
0.1287135678391959,-1.5879396984924623,3179.953087462146,2.1445603620127496e+62
0.1287135678391959,-1.5778894472361809,3141.6631851873244,2.0178866819755393e+62
0.1287135678391959,-1.5678391959798996,3103.3732829125056,1.8986474451887454e+62
0.1287135678391959,-1.557788944723618,3065.083380637687,1.7864373753933475e+62
0.1287135678391959,-1.5477386934673367,3026.7934783628643,1.680868383414427e+62
0.1287135678391959,-1.5376884422110553,2988.5035760880464,1.581569528115326e+62
0.1287135678391959,-1.5276381909547738,2950.2136738132253,1.4881868610728897e+62
0.1287135678391959,-1.5175879396984926,2911.923771538408,1.4003831742498776e+62
0.1287135678391959,-1.507537688442211,2873.633869263585,1.3178376677458912e+62
0.1287135678391959,-1.4974874371859297,2834.575439468831,1.2334062337042955e+62
0.1287135678391959,-1.4874371859296482,2793.2114271142686,1.1351238937310478e+62
0.1287135678391959,-1.4773869346733668,2751.8474147597053,1.0442609646684645e+62
0.1287135678391959,-1.4673366834170856,2710.4834024051415,9.603287001324508e+61
0.1287135678391959,-1.457286432160804,2669.119390050579,8.828594424114118e+61
0.1287135678391959,-1.4472361809045229,2627.7553776960167,8.114075251068246e+61
0.1287135678391959,-1.4371859296482412,2586.3913653414543,7.455497858910905e+61
0.1287135678391959,-1.4271356783919598,2545.027352986891,6.84885751759926e+61
0.1287135678391959,-1.4170854271356783,2503.6633406323276,6.290375524771498e+61
0.1287135678391959,-1.4070351758793969,2462.2993282777643,5.776496115535189e+61
0.1287135678391959,-1.3969849246231156,2420.9353159232014,5.303881581337022e+61
0.1287135678391959,-1.3869346733668342,2379.5713035686385,4.869405976314145e+61
0.1287135678391959,-1.3768844221105527,2338.2072912140757,4.4701477387095234e+61
0.1287135678391959,-1.3668341708542715,2296.8432788595155,4.1033815087106123e+61
0.1287135678391959,-1.3567839195979898,2255.4792665049504,3.7665693823886326e+61
0.1287135678391959,-1.3467336683417086,2214.115254150389,3.4573518041030964e+61
0.1287135678391959,-1.3366834170854272,2172.7512417958246,3.173538266595688e+61
0.1287135678391959,-1.3266331658291457,2131.3872294412627,2.913097958763777e+61
0.1287135678391959,-1.3165829145728645,2090.0232170867007,2.67415047548624e+61
0.1287135678391959,-1.3065326633165828,2048.659204732137,2.454956681584155e+61
0.1287135678391959,-1.2964824120603016,2007.2951923775754,2.2539098027288576e+61
0.1287135678391959,-1.28643216080402,1965.9311800230125,2.0695267995677769e+61
0.1287135678391959,-1.276381909547739,1924.5671676684483,1.9004400672343811e+61
0.1287135678391959,-1.2663316582914574,1883.2031553138845,1.745389490480676e+61
0.1287135678391959,-1.2562814070351758,1841.839142959323,1.603214874656749e+61
0.1287135678391959,-1.2462311557788943,1800.2043067272011,1.4697375833958024e+61
0.1287135678391959,-1.236180904522613,1758.1180973658197,1.3428580012233314e+61
0.1287135678391959,-1.2261306532663316,1716.0318880044383,1.227154489623449e+61
0.1287135678391959,-1.2160804020100502,1673.9456786430542,1.1216389123619817e+61
0.1287135678391959,-1.2060301507537687,1631.8594692816737,1.0254089370897217e+61
0.1287135678391959,-1.1959798994974875,1589.7732599202923,9.376409746206066e+60
0.1287135678391959,-1.185929648241206,1547.6870505589095,8.575836279349505e+60
0.1287135678391959,-1.1758793969849246,1505.6008411975263,7.845516264194049e+60
0.1287135678391959,-1.1658291457286432,1463.5146318361467,7.179202197421146e+60
0.1287135678391959,-1.1557788944723617,1421.4284224747626,6.571200052204044e+60
0.1287135678391959,-1.1457286432160805,1379.342213113382,6.016321624563487e+60
0.1287135678391959,-1.135678391959799,1337.2560037519988,5.509840692980646e+60
0.1287135678391959,-1.1256281407035176,1295.1697943906165,5.047452737517652e+60
0.1287135678391959,-1.115577889447236,1253.0835850292328,4.625237972523305e+60
0.1287135678391959,-1.105527638190955,1210.9973756678514,4.239627456429058e+60
0.1287135678391959,-1.0954773869346734,1168.9111663064705,3.8873720527022466e+60
0.1287135678391959,-1.085427135678392,1126.8249569450877,3.565514027322684e+60
0.1287135678391959,-1.0753768844221103,1084.7387475837063,3.271361079884825e+60
0.1287135678391959,-1.065326633165829,1042.6525382223222,3.0024626173397774e+60
0.1287135678391959,-1.0552763819095476,1000.5663288609403,2.756588091280497e+60
0.1287135678391959,-1.0452261306532664,958.4801194995607,2.531707231387525e+60
0.1287135678391959,-1.035175879396985,916.3939101381775,2.325972019058143e+60
0.1287135678391959,-1.0251256281407035,874.3077007767952,2.137700256263345e+60
0.1287135678391959,-1.015075376884422,832.2214914154124,1.965360595237383e+60
0.1287135678391959,-1.0050251256281406,790.135282054031,1.807558904665533e+60
0.1287135678391959,-0.9949748743718594,750.616968538905,1.5758561352613682e+60
0.1287135678391959,-0.984924623115578,713.6665508700312,1.2990808098981977e+60
0.1287135678391959,-0.9748743718592964,676.7161332011597,1.0678846063050697e+60
0.1287135678391959,-0.964824120603015,639.7657155322886,8.754674015996468e+59
0.1287135678391959,-0.9547738693467336,602.8152978634166,7.158802875581382e+59
0.1287135678391959,-0.9447236180904524,565.8648801945446,5.839575056260698e+59
0.1287135678391959,-0.9346733668341708,528.9144625256736,4.752438966282533e+59
0.1287135678391959,-0.9246231155778896,491.96404485680387,3.8592133631520155e+59
0.1287135678391959,-0.914572864321608,455.0136271879305,3.1273674228444488e+59
0.1287135678391959,-0.9045226130653266,418.06320951905764,2.529334873022975e+59
0.1287135678391959,-0.8944723618090451,381.1127918501861,2.0418743578191464e+59
0.1287135678391959,-0.8844221105527639,344.1623741813164,1.6454832506820946e+59
0.1287135678391959,-0.8743718592964824,307.2119565124458,1.323868284031044e+59
0.1287135678391959,-0.864321608040201,270.2615388435711,1.0634734731590843e+59
0.1287135678391959,-0.8542713567839195,233.31112117469957,8.530637260202942e+58
0.1287135678391959,-0.8442211055276381,196.3607035058285,6.833611047425586e+58
0.1287135678391959,-0.8341708542713568,159.41028583695652,5.467298053995765e+58
0.1287135678391959,-0.8241206030150754,122.4598681680859,4.3690543159533307e+58
0.1287135678391959,-0.8140703517587939,85.50945049921211,3.487639534659687e+58
0.1287135678391959,-0.8040201005025125,48.55903283034149,2.7812578232776156e+58
0.1287135678391959,-0.793969849246231,11.608615161469515,2.215905837844127e+58
0.1287135678391959,-0.7839195979899498,-25.341802507402008,1.763987443361906e+58
0.1287135678391959,-0.7738693467336684,-62.29222017627308,1.403157565321123e+58
0.1287135678391959,-0.7638190954773869,-99.2426378451446,1.1153616412408091e+58
0.1287135678391959,-0.7537688442211055,-136.19305551401612,8.86040888313383e+57
0.1287135678391959,-0.743718592964824,-136.43424655584022,7.567731254369875e+57
0.1287135678391959,-0.7336683417085428,-114.6499016214384,6.74236637782718e+57
0.1287135678391959,-0.7236180904522613,-92.86555668703159,5.995868115341663e+57
0.1287135678391959,-0.7135678391959799,-71.0812117526284,5.322057122174637e+57
0.1287135678391959,-0.7035175879396984,-49.29686681822568,4.715083749049931e+57
0.1287135678391959,-0.693467336683417,-27.512521883821137,4.1694274045094585e+57
0.1287135678391959,-0.6834170854271358,-5.728176949416593,3.679893753158766e+57
0.1287135678391959,-0.6733668341708543,16.056167984986132,3.2416099670476666e+57
0.1287135678391959,-0.6633165829145728,37.84051291939022,2.8500182477394484e+57
0.1287135678391959,-0.6532663316582914,59.62485785379613,2.5008678344147658e+57
0.1287135678391959,-0.64321608040201,81.40920278820067,2.1902057088747394e+57
0.1287135678391959,-0.6331658291457287,103.1935477226034,1.91436620178605e+57
0.1287135678391959,-0.6231155778894473,124.97789265700749,1.6699596962171673e+57
0.1287135678391959,-0.6130653266331658,146.76223759141067,1.45386061470361e+57
0.1287135678391959,-0.6030150753768844,168.54658252581612,1.2631948650230154e+57
0.1287135678391959,-0.5929648241206029,190.33092746021748,1.0953269078092405e+57
0.1287135678391959,-0.5829145728643217,212.11527239462384,9.47846596349199e+56
0.1287135678391959,-0.5728643216080402,233.8996173290261,8.185559256198554e+56
0.1287135678391959,-0.5628140703517588,255.68396226343066,7.054558140677822e+56
0.1287135678391959,-0.5527638190954773,277.46830719783475,6.067330280139456e+56
0.1287135678391959,-0.5427135678391959,299.2526521322379,5.20747345076999e+56
0.1287135678391959,-0.5326633165829147,321.036997066642,4.460190398145543e+56
0.1287135678391959,-0.5226130653266332,342.82134200104656,3.8121676203465446e+56
0.1287135678391959,-0.5125628140703518,364.60568693545156,3.2514586605448837e+56
0.1287135678391959,-0.5025125628140703,386.39003186985474,2.767372376838358e+56
0.1287135678391959,-0.4924623115577888,407.95189862940197,2.842679008343207e+56
0.1287135678391959,-0.4824120603015074,429.43960599732964,3.110812866376129e+56
0.1287135678391959,-0.4723618090452262,450.92731336525685,3.4048638707249823e+56
0.1287135678391959,-0.4623115577889447,472.41502073318543,3.7273875649939218e+56
0.1287135678391959,-0.4522613065326633,493.9027281011149,4.081195365401616e+56
0.1287135678391959,-0.4422110552763818,515.3904354690417,4.469380444133943e+56
0.1287135678391959,-0.4321608040201004,536.8781428369698,4.895346242756831e+56
0.1287135678391959,-0.4221105527638191,558.3658502048979,5.362837882251296e+56
0.1287135678391959,-0.4120603015075377,579.8535575728256,5.875976762937424e+56
0.1287135678391959,-0.4020100502512562,601.3412649407537,6.439298676859407e+56
0.1287135678391959,-0.3919597989949748,622.8289723086814,7.0577957873646745e+56
0.1287135678391959,-0.3819095477386933,644.3166796766104,7.736962865891036e+56
0.1287135678391959,-0.3718592964824121,665.8043870445367,8.482848214650505e+56
0.1287135678391959,-0.3618090452261306,687.2920944124648,9.302109746291123e+56
0.1287135678391959,-0.3517587939698492,708.7798017803939,1.020207673806159e+57
0.1287135678391959,-0.3417085427135677,730.267509148322,1.1190817828851769e+57
0.1287135678391959,-0.3316582914572863,751.7552165162497,1.2277215883141319e+57
0.1287135678391959,-0.3216080402010051,773.2429238841769,1.3471050406761078e+57
0.1287135678391959,-0.3115577889447236,794.7306312521041,1.4783088265937219e+57
0.1287135678391959,-0.3015075376884422,816.2183386200322,1.622518353380879e+57
0.1287135678391959,-0.2914572864321607,837.7060459879604,1.781038736802083e+57
0.1287135678391959,-0.2814070351758793,859.1937533558894,1.9553068909659236e+57
0.1287135678391959,-0.271356783919598,880.681460723817,2.146904828829694e+57
0.1287135678391959,-0.2613065326633166,902.1691680917443,2.3575742920909217e+57
0.1287135678391959,-0.2512562814070351,923.6568754596724,2.5892328404560453e+57
0.1287135678391959,-0.2412060301507537,938.7234380552609,2.7744470906812083e+57
0.1287135678391959,-0.2311557788944722,952.872694254801,2.962405310108982e+57
0.1287135678391959,-0.221105527638191,967.0219504543411,3.1630555792024775e+57
0.1287135678391959,-0.2110552763819095,981.1712066538798,3.377244921481939e+57
0.1287135678391959,-0.2010050251256281,995.3204628534204,3.605875596414049e+57
0.1287135678391959,-0.1909547738693466,1009.4697190529587,3.84990856093596e+57
0.1287135678391959,-0.1809045226130652,1023.6189752524992,4.110367133720727e+57
0.1287135678391959,-0.170854271356784,1037.7682314520398,4.3883408726771984e+57
0.1287135678391959,-0.1608040201005025,1051.9174876515804,4.684989676581928e+57
0.1287135678391959,-0.1507537688442211,1066.06674385112,5.0015481221541195e+57
0.1287135678391959,-0.1407035175879396,1080.2160000506592,5.339330048292869e+57
0.1287135678391959,-0.1306532663316582,1094.3652562501993,5.699733399604331e+57
0.1287135678391959,-0.1206030150753769,1108.5145124497385,6.0842453417544995e+57
0.1287135678391959,-0.1105527638190955,1122.6637686492782,6.494447661576638e+57
0.1287135678391959,-0.100502512562814,1136.8130248488187,6.932022465252946e+57
0.1287135678391959,-0.0904522613065326,1150.962281048358,7.398758188267315e+57
0.1287135678391959,-0.0804020100502511,1165.1115372478985,7.896555931183814e+57
0.1287135678391959,-0.0703517587939699,1179.2607934474386,8.427436135645565e+57
0.1287135678391959,-0.0603015075376884,1193.4100496469773,8.993545615305338e+57
0.1287135678391959,-0.050251256281407,1207.5593058465197,9.597164956683665e+57
0.1287135678391959,-0.0402010050251255,1221.7085620460584,1.0240716305203995e+58
0.1287135678391959,-0.0301507537688441,1235.8578182455976,1.0926771551866815e+58
0.1287135678391959,-0.0201005025125626,1250.0070744451373,1.1658060936188597e+58
0.1287135678391959,-0.0100502512562814,1264.1563306446778,1.2437482081150403e+58
0.1287135678391959,0.0,1278.3055868442166,1.326810947594603e+58
0.13021608040201,-2.0,4467.315268562046,1.3204314682680396e+63
0.13021608040201,-1.9899497487437183,4439.638783699981,1.2782229110768135e+63
0.13021608040201,-1.979899497487437,4411.962298837914,1.2366535834906658e+63
0.13021608040201,-1.969849246231156,4384.285813975848,1.1957794316100142e+63
0.13021608040201,-1.9597989949748744,4356.609329113781,1.1556494444239795e+63
0.13021608040201,-1.949748743718593,4328.932844251715,1.1163060485299332e+63
0.13021608040201,-1.9396984924623115,4301.256359389646,1.0777855046682668e+63
0.13021608040201,-1.92964824120603,4273.579874527581,1.0401183025454055e+63
0.13021608040201,-1.9195979899497488,4245.903389665514,1.0033295509052079e+63
0.13021608040201,-1.9095477386934676,4218.226904803448,9.674393602610965e+62
0.13021608040201,-1.899497487437186,4190.550419941382,9.324632161173873e+62
0.13021608040201,-1.8894472361809045,4162.873935079316,8.984123408892804e+62
0.13021608040201,-1.879396984924623,4135.197450217249,8.652940430765094e+62
0.13021608040201,-1.8693467336683416,4107.520965355181,8.331120525574993e+62
0.13021608040201,-1.8592964824120604,4079.8444804931137,8.0186684114892105e+62
0.13021608040201,-1.849246231155779,4052.167995631049,7.715559278242775e+62
0.13021608040201,-1.8391959798994972,4024.491510768981,7.4217416820235075e+62
0.13021608040201,-1.829145728643216,3996.815025906915,7.137140281074066e+62
0.13021608040201,-1.8190954773869348,3969.138541044849,6.86165841168475e+62
0.13021608040201,-1.809045226130653,3941.4620561827833,6.595180505663014e+62
0.13021608040201,-1.798994974874372,3913.7855713207155,6.337574351567578e+62
0.13021608040201,-1.7889447236180904,3886.109086458647,6.0886932030007395e+62
0.13021608040201,-1.778894472361809,3858.4326015965808,5.848377738079531e+62
0.13021608040201,-1.7688442211055275,3830.7561167345157,5.616457874875785e+62
0.13021608040201,-1.7587939698492463,3803.0796318724497,5.392754448139611e+62
0.13021608040201,-1.7487437185929648,3774.3172333228804,5.166105750094837e+62
0.13021608040201,-1.7386934673366834,3737.9534389607998,4.874367740417703e+62
0.13021608040201,-1.728643216080402,3701.5896445987205,4.597046871214223e+62
0.13021608040201,-1.7185929648241207,3665.225850236642,4.33370547599327e+62
0.13021608040201,-1.7085427135678393,3628.862055874562,4.083882595241216e+62
0.13021608040201,-1.6984924623115578,3592.4982615124813,3.84710017085297e+62
0.13021608040201,-1.6884422110552764,3556.134467150403,3.622868521929617e+62
0.13021608040201,-1.678391959798995,3519.7706727883224,3.410691151984257e+62
0.13021608040201,-1.6683417085427137,3483.4068784262436,3.2100689381911366e+62
0.13021608040201,-1.6582914572864322,3447.0430840641625,3.020503752985141e+62
0.13021608040201,-1.6482412060301508,3410.679289702083,2.8415015672576957e+62
