wave,flux
6027.0685,1.8714249268940738e-08
6027.9687,1.8695506623990603e-08
6028.8693,1.8686010682821187e-08
6029.7695,1.871072618451423e-08
6030.6696,1.8715787904198452e-08
6031.5697,1.8720144242322694e-08
6032.4699,1.873352688959726e-08
6033.3705,1.8732610609117874e-08
6034.2707,1.874361206181875e-08
6035.1708,1.8754719901324584e-08
6036.0709,1.8753128435284895e-08
6036.9711,1.8739851865669727e-08
6037.8717,1.872907657109156e-08
6038.7719,1.8725978508437606e-08
6039.672,1.8713357916457807e-08
6040.5722,1.870974420042427e-08
6041.4723,1.8708303625472688e-08
6042.3729,1.869485014010475e-08
6043.2731,1.8696018214934802e-08
6044.1732,1.8692982915919137e-08
6045.0734,1.8679069812192914e-08
6045.9735,1.8684741817813164e-08
6046.8741,1.868937673569525e-08
6047.7743,1.8667216211180627e-08
6048.6744,1.8660869633974265e-08
6049.5746,1.8680730624616955e-08
6050.4747,1.8699079833117615e-08
6051.3753,1.8713972857262887e-08
6052.2755,1.8710551938239513e-08
6053.1756,1.869098035042131e-08
6054.0758,1.868180953046146e-08
6054.9759,1.8679202739478563e-08
6055.8765,1.867133651352044e-08
6056.7767,1.8651438658852035e-08
6057.6768,1.8639089742393e-08
6058.577,1.8647350324275057e-08
6059.4771,1.866504982764977e-08
6060.3778,1.8673899616436277e-08
6061.2779,1.8657371636194984e-08
6062.178,1.863799297148007e-08
6063.0782,1.8621407340013096e-08
6063.9783,1.8608313942356186e-08
6064.879,1.8608378872132828e-08
6065.7791,1.8576002422171793e-08
6066.6792,1.8510818264081197e-08
6067.5794,1.8493787944364707e-08
6068.4795,1.854684447187538e-08
6069.3802,1.859450699986816e-08
6070.2803,1.8595111647245613e-08
6071.1805,1.8591634796533364e-08
6072.0806,1.8602076420496323e-08
6072.9807,1.8610860036728833e-08
6073.8814,1.8617607562116315e-08
6074.7815,1.861179346743557e-08
6075.6817,1.8621381277950924e-08
6076.5818,1.862991794209891e-08
6077.4819,1.8604299292700274e-08
6078.3826,1.8587129542875464e-08
6079.2827,1.857689129724426e-08
6080.1829,1.855638281078949e-08
6081.083,1.8551555450292826e-08
6081.9832,1.855058314128297e-08
6082.8838,1.8545046981504255e-08
6083.7839,1.85358624757155e-08
6084.6841,1.8519607530771197e-08
6085.5842,1.852597828548962e-08
6086.4844,1.8538174299370424e-08
6087.385,1.8545588918993323e-08
6088.2851,1.8553094192227918e-08
6089.1853,1.856080680964372e-08
6090.0854,1.8558120797165165e-08
6090.9856,1.854743082193442e-08
6091.8862,1.8543194359301753e-08
6092.7863,1.852238729094892e-08
6093.6865,1.849903995837403e-08
6094.5866,1.8492263235822147e-08
6095.4868,1.8495807347546033e-08
6096.3874,1.8519915760974286e-08
6097.2875,1.8531390927651797e-08
6098.1877,1.8527177038996723e-08
6099.0878,1.8532121261666377e-08
6099.988,1.853550780920095e-08
6100.8886,1.8540115663503076e-08
6101.7888,1.8535487241866307e-08
6102.6889,1.8474545687155934e-08
6103.589,1.8360562689165426e-08
6104.4892,1.8309723026355805e-08
6105.3898,1.8373166468069945e-08
6106.29,1.8456480170712328e-08
6107.1901,1.8495175242907067e-08
6108.0902,1.8489098611044816e-08
6108.9904,1.8466590351893165e-08
6109.891,1.845382177536865e-08
6110.7912,1.848355807934002e-08
6111.6913,1.8522755925893602e-08
6112.5915,1.8524144829200654e-08
6113.4916,1.850011174397554e-08
6114.3922,1.8484254080609502e-08
6115.2924,1.8475181479110032e-08
6116.1925,1.8475952197133307e-08
6117.0927,1.8483851752582822e-08
6117.9928,1.8482379390326548e-08
6118.8934,1.847985833865254e-08
6119.7936,1.8492387863077616e-08
6120.6937,1.8499629490435327e-08
6121.5939,1.847598722478907e-08
6122.494,1.8386451318158987e-08
6123.3946,1.828329915183779e-08
6124.2948,1.8271413138301198e-08
6125.1949,1.834829035523724e-08
6126.0951,1.8411987143330103e-08
6126.9952,1.842573605134369e-08
6127.8959,1.8422100044906577e-08
6128.796,1.8428408139733148e-08
6129.6961,1.844208306123736e-08
6130.5963,1.8455311163789426e-08
6131.4964,1.8466614833175202e-08
6132.3971,1.8459609369041372e-08
6133.2972,1.8443979352300927e-08
6134.1973,1.8438652492563207e-08
6135.0975,1.8440587920672764e-08
6135.9976,1.8434316829175868e-08
6136.8983,1.8379097203713164e-08
6137.7984,1.8252083191995804e-08
6138.6986,1.8162025516934214e-08
6139.5987,1.819783880960366e-08
6140.4988,1.83148911432417e-08
6141.3995,1.8380240156403466e-08
6142.2996,1.833023541380932e-08
6143.1998,1.826617691890781e-08
6144.0999,1.8308927606922653e-08
6145.0,1.838382803635341e-08
6145.9007,1.8407141951878665e-08
6146.8008,1.841582681493164e-08
6147.701,1.842144557348332e-08
6148.6011,1.8429478705518037e-08
6149.5013,1.8421625361412895e-08
6150.4019,1.8383265683281525e-08
6151.302,1.8366861950577048e-08
6152.2022,1.8370650423365338e-08
6153.1023,1.8375290599650682e-08
6154.0025,1.839056270399168e-08
6154.9031,1.839374870688115e-08
6155.8032,1.8379904419603885e-08
6156.7034,1.8358969116367394e-08
6157.6035,1.8347249099701468e-08
6158.5037,1.8360988291102047e-08
6159.4043,1.8398323493786245e-08
6160.3044,1.840988952461849e-08
6161.2046,1.837235943537116e-08
6162.1047,1.8280345096830967e-08
6163.0049,1.814027331719938e-08
6163.9055,1.805761262262651e-08
6164.8057,1.8084329489427986e-08
6165.7058,1.8156353803626043e-08
6166.6059,1.823409053523772e-08
6167.5061,1.8274377030873196e-08
6168.4067,1.828320070929965e-08
6169.3069,1.8276066005387532e-08
6170.207,1.8197949176487387e-08
6171.1071,1.81172979504245e-08
6172.0073,1.815461187593707e-08
6172.9079,1.826087488979402e-08
6173.8081,1.830747115910857e-08
6174.7082,1.8294654727210345e-08
6175.6084,1.828053452139359e-08
6176.5085,1.8267629843903408e-08
6177.4091,1.8269634288232464e-08
6178.3093,1.8276199346386932e-08
6179.2094,1.828243180410632e-08
6180.1096,1.8295402944985053e-08
6181.0097,1.8292265649851295e-08
6181.9103,1.827841584043749e-08
6182.8105,1.8264563986522358e-08
6183.7106,1.8269911832605037e-08
6184.6108,1.8283756166830943e-08
6185.5109,1.827459987735112e-08
6186.4115,1.8265629862516538e-08
6187.3117,1.8269379473151342e-08
6188.2118,1.827000619225543e-08
6189.112,1.8262601523677122e-08
6190.0121,1.8272019505878486e-08
6190.9128,1.8289041780110094e-08
6191.8129,1.8229912036160482e-08
6192.713,1.812653807664564e-08
6193.6132,1.8121836931716528e-08
6194.5133,1.820763242901373e-08
6195.414,1.8264290886560015e-08
6196.3141,1.827125472348234e-08
6197.2142,1.827953589663912e-08
6198.1144,1.828771522441097e-08
6199.0145,1.827854217418385e-08
6199.9152,1.825538813764316e-08
6200.8153,1.821969074268453e-08
6201.7155,1.8195288861979384e-08
6202.6156,1.8212822780663735e-08
6203.5157,1.8241911029844673e-08
6204.4164,1.8243308297046622e-08
6205.3165,1.823284512404619e-08
6206.2167,1.8228900463984202e-08
6207.1168,1.8238488536654804e-08
6208.017,1.8264360984772822e-08
6208.9176,1.826791224025679e-08
6209.8177,1.825257136274716e-08
6210.7179,1.823234944015721e-08
6211.618,1.8231627077102455e-08
6212.5182,1.8247127730156352e-08
6213.4188,1.8230441397267763e-08
6214.3189,1.8160149673508083e-08
6215.2191,1.8129917238005224e-08
6216.1192,1.816793583603898e-08
6217.0194,1.8196712308550592e-08
6217.92,1.8206563893701252e-08
6218.8201,1.8213641994513994e-08
6219.7203,1.8199925395309555e-08
6220.6204,1.814001073689146e-08
6221.5206,1.808567634659859e-08
6222.4212,1.8098654103718302e-08
6223.3213,1.815498753712126e-08
6224.2215,1.8198780034108272e-08
6225.1216,1.820397251764033e-08
6226.0218,1.8194889822225863e-08
6226.9224,1.8185983320255047e-08
6227.8226,1.8176301454802512e-08
6228.7227,1.8171308823488823e-08
6229.6228,1.8155893233342535e-08
6230.523,1.8117317147651132e-08
6231.4236,1.8061310860077964e-08
6232.3238,1.8016041460188643e-08
6233.2239,1.8034741196488035e-08
6234.1241,1.8101966739042948e-08
6235.0242,1.8132644056701977e-08
6235.9248,1.8145699122896794e-08
6236.825,1.8146270772379254e-08
6237.7251,1.812062155896277e-08
6238.6253,1.809890317523708e-08
6239.5254,1.808943610822811e-08
6240.426,1.8107477377332794e-08
6241.3262,1.8116284563513195e-08
6242.2263,1.8108768600846354e-08
6243.1265,1.8116327036579157e-08
6244.0266,1.8099335565331613e-08
6244.9272,1.8069860289585732e-08
6245.8274,1.807531636454709e-08
6246.7275,1.8054902581543884e-08
6247.6277,1.801028260069772e-08
6248.5278,1.8010815665899556e-08
6249.4285,1.8046018492044123e-08
6250.3286,1.8072740320702747e-08
6251.2287,1.809036245110934e-08
6252.1289,1.808408050225469e-08
6253.029,1.8038708462215126e-08
6253.9297,1.795886929014397e-08
6254.8298,1.793234485649884e-08
6255.7299,1.7944803418979507e-08
6256.6301,1.794683505914816e-08
6257.5302,1.795282423124999e-08
6258.4309,1.797118611259922e-08
6259.331,1.8004278915405824e-08
6260.2312,1.801177709820425e-08
6261.1313,1.800356150800107e-08
6262.0314,1.8005231762897637e-08
6262.9321,1.8016140281437472e-08
6263.8322,1.8025652622696526e-08
6264.7324,1.8047291410681912e-08
6265.6325,1.8042466551420957e-08
6266.5327,1.801984008225517e-08
6267.4333,1.8007864963718103e-08
6268.3334,1.8021869321160495e-08
6269.2336,1.805665556557254e-08
6270.1337,1.8074133105533955e-08
6271.0339,1.803777137987142e-08
6271.9345,1.7997748876196185e-08
6272.8346,1.801525322181221e-08
6273.7348,1.8043933376720257e-08
6274.6349,1.8045895946752162e-08
6275.5351,1.8047705009872932e-08
6276.4357,1.803664085300758e-08
6277.3358,1.801335969148166e-08
6278.236,1.801710638483413e-08
6279.1361,1.8028546283713096e-08
6280.0363,1.799811280745475e-08
6280.9369,1.7947091185766704e-08
6281.8371,1.7949446763958584e-08
6282.7372,1.7981368677519382e-08
6283.6373,1.7998841341326025e-08
6284.5375,1.803022438751432e-08
6285.4381,1.807018085346891e-08
6286.3383,1.807045533680623e-08
6287.2384,1.8043032239301378e-08
6288.1385,1.803206486360305e-08
6289.0387,1.8031351437203e-08
6289.9393,1.8030484629742866e-08
6290.8395,1.801142430411392e-08
6291.7396,1.7979467559639332e-08
6292.6398,1.7986463823981758e-08
6293.5399,1.800802118248153e-08
6294.4405,1.801008774939761e-08
6295.3407,1.7995020331417592e-08
6296.2408,1.800088729273809e-08
6297.141,1.8003283215196102e-08
6298.0411,1.7978388254497847e-08
6298.9417,1.7927612336563385e-08
6299.8419,1.7899477895961544e-08
6300.742,1.791683034364271e-08
6301.6422,1.791961539963506e-08
6302.5423,1.7876995844189233e-08
6303.4429,1.7842316797399616e-08
6304.3431,1.785535421132089e-08
6305.2432,1.7909454864304734e-08
6306.1434,1.7960664476953056e-08
6307.0435,1.799154080469561e-08
6307.9442,1.800358067160723e-08
6308.8443,1.8003284941278684e-08
6309.7444,1.79721536421086e-08
6310.6446,1.7935178352192748e-08
6311.5447,1.791403945439934e-08
6312.4454,1.790154064624493e-08
6313.3455,1.790591361133714e-08
6314.2457,1.790960210615271e-08
6315.1458,1.7900510792884075e-08
6316.0459,1.7872563210956547e-08
6316.9466,1.78378712237727e-08
6317.8467,1.7837633934647993e-08
6318.7469,1.7843763456296273e-08
6319.647,1.7807966903477074e-08
6320.5471,1.780845896562535e-08
6321.4478,1.7858762966029858e-08
6322.3479,1.7882352868466283e-08
6323.2481,1.7868223375157238e-08
6324.1482,1.7839603461341576e-08
6325.0484,1.7838206398643136e-08
6325.949,1.787431070674361e-08
6326.8491,1.7919336772873176e-08
6327.7493,1.792154709192152e-08
6328.6494,1.7889006403600146e-08
6329.5496,1.7885412645153785e-08
6330.4502,1.789769416115232e-08
6331.3503,1.7907322507002363e-08
6332.2505,1.7898064376622145e-08
6333.1506,1.7871562144566096e-08
6334.0508,1.7865015067756322e-08
6334.9514,1.7866217500586406e-08
6335.8515,1.7829871423302873e-08
6336.7517,1.7759988383929364e-08
6337.6518,1.771938935514105e-08
6338.552,1.7729534371545127e-08
6339.4526,1.7772470551070377e-08
6340.3528,1.778169908841731e-08
6341.2529,1.7775635919161048e-08
6342.153,1.7793903088965795e-08
6343.0532,1.78042949059114e-08
6343.9538,1.7796256704767012e-08
6344.854,1.777124244214072e-08
6345.7541,1.7753598194924495e-08
6346.6543,1.7755704310523124e-08
6347.5544,1.7750999504097372e-08
6348.455,1.7740123749245943e-08
6349.3552,1.7769456809204252e-08
6350.2553,1.7797843107394028e-08
6351.1555,1.7804989133610308e-08
6352.0556,1.780682459067417e-08
6352.9562,1.7807083223289878e-08
6353.8564,1.7801917911424514e-08
6354.7565,1.7792155232638503e-08
6355.6567,1.7764035870372812e-08
6356.5568,1.7731359438607163e-08
6357.4574,1.7743144445294632e-08
6358.3576,1.7774469208186727e-08
6359.2577,1.7755625134073024e-08
6360.1579,1.772770412773557e-08
6361.058,1.7750418395082204e-08
6361.9587,1.7765983084912323e-08
6362.8588,1.7732036360828526e-08
6363.7589,1.7701292195113114e-08
6364.6591,1.7697805621154616e-08
6365.5592,1.7727977710256444e-08
6366.4599,1.7756844018857436e-08
6367.36,1.77547837848714e-08
6368.2602,1.7758300361708723e-08
6369.1603,1.7768246471727134e-08
6370.0604,1.773985277487958e-08
6370.9611,1.7722661752734593e-08
6371.8612,1.771761724358409e-08
6372.7614,1.7705208316504345e-08
6373.6615,1.771370572374946e-08
6374.5616,1.77358849863716e-08
6375.4623,1.7746329751961795e-08
6376.3624,1.7755609819023885e-08
6377.2626,1.7756497275131826e-08
6378.1627,1.7751895933177725e-08
6379.0629,1.7763297956828452e-08
6379.9635,1.7747685894860262e-08
6380.8636,1.771424260867748e-08
6381.7638,1.7691743612040932e-08
6382.6639,1.7681437512694397e-08
6383.5641,1.7690148964510216e-08
6384.4647,1.7713183284563925e-08
6385.3648,1.7725719541201143e-08
6386.265,1.7746199758012897e-08
6387.1651,1.776098271107216e-08
6388.0653,1.7751961503301703e-08
6388.9659,1.773057090040921e-08
6389.866,1.7693372877952698e-08
6390.7662,1.767583454254092e-08
6391.6663,1.768977363898702e-08
6392.5665,1.7701864122563022e-08
6393.4671,1.7675510016139592e-08
6394.3673,1.7609585173175453e-08
6395.2674,1.7560365552145795e-08
6396.1675,1.7597353303558412e-08
6397.0677,1.766536601558114e-08
6397.9683,1.7702579879988158e-08
6398.8685,1.770673798974883e-08
6399.7686,1.766786324289613e-08
6400.6688,1.7595440071648616e-08
6401.5689,1.7537492547577553e-08
6402.4695,1.756320693576386e-08
6403.3697,1.7638758362661615e-08
6404.2698,1.767962604322392e-08
6405.17,1.7674087392505775e-08
6406.0701,1.7672574883701413e-08
6406.9707,1.7675659974560172e-08
6407.8709,1.7650019435459564e-08
6408.771,1.761696371251139e-08
6409.6712,1.7596656461131425e-08
6410.5713,1.7607289212981464e-08
6411.4719,1.7637223669077174e-08
6412.3721,1.762333718072793e-08
6413.2722,1.7580674782510817e-08
6414.1724,1.7585268920633795e-08
6415.0725,1.7638828700395935e-08
6415.9732,1.767548276923019e-08
6416.8733,1.7659684256050846e-08
6417.7734,1.761888817018065e-08
6418.6736,1.760665743507345e-08
6419.5737,1.7623823285250464e-08
6420.4744,1.7633101518891694e-08
6421.3745,1.761335597946795e-08
6422.2747,1.7557660709948584e-08
6423.1748,1.7530585715217432e-08
6424.0749,1.7578723257766875e-08
6424.9756,1.7631784135954197e-08
6425.8757,1.7644101173352706e-08
6426.7759,1.7641016065333667e-08
6427.676,1.7624689366533875e-08
6428.5762,1.76231816403414e-08
6429.4768,1.763803710628341e-08
6430.3769,1.7626842958064255e-08
6431.2771,1.7576929720603453e-08
6432.1772,1.75206460670241e-08
6433.0774,1.750029848947636e-08
6433.978,1.752909483503477e-08
6434.8781,1.757246755710222e-08
6435.7783,1.7603038315242745e-08
6436.6784,1.7615598505273187e-08
6437.5786,1.7625643138530945e-08
6438.4792,1.7611250485809237e-08
6439.3793,1.7541698699132397e-08
6440.2795,1.7438578013805045e-08
6441.1796,1.7420153260677436e-08
6442.0798,1.7509476125102995e-08
6442.9804,1.7582445661380925e-08
6443.8806,1.7611429883802346e-08
6444.7807,1.7626557493389264e-08
6445.6808,1.760934482982844e-08
6446.581,1.7599601550081262e-08
6447.4816,1.7619120622970775e-08
6448.3818,1.7625860682514794e-08
6449.2819,1.7596078922899547e-08
6450.1821,1.752187818243923e-08
6451.0822,1.7431878066705718e-08
6451.9828,1.7415221387606907e-08
6452.883,1.7501637500097818e-08
6453.7831,1.7589741477417168e-08
6454.6833,1.7600118473329386e-08
6455.5834,1.7547170385022852e-08
6456.484,1.7493741092312765e-08
6457.3842,1.7481425713609852e-08
6458.2843,1.750655856133151e-08
6459.1845,1.7527953585220706e-08
6460.0846,1.7533479154040485e-08
6460.9852,1.754375588613769e-08
6461.8854,1.753656546678639e-08
6462.7855,1.7456161660549756e-08
6463.6857,1.7322032126501053e-08
6464.5858,1.729266470024399e-08
6465.4865,1.7410019594512306e-08
6466.3866,1.7501930401249927e-08
6467.2867,1.7515295808797304e-08
6468.1869,1.753075480907376e-08
6469.087,1.7533957836998822e-08
6469.9877,1.7496645269744094e-08
6470.8878,1.7456156840735602e-08
6471.788,1.7428228836658764e-08
6472.6881,1.7399749335990653e-08
6473.5882,1.73994300239848e-08
6474.4889,1.744681205011676e-08
6475.389,1.7481230450442827e-08
6476.2892,1.7463219575357786e-08
6477.1893,1.7441275705993993e-08
6478.0895,1.745666664059156e-08
6478.9901,1.7475433147773833e-08
6479.8902,1.7461425214189314e-08
6480.7904,1.744255208653831e-08
6481.6905,1.7427276959294283e-08
6482.5907,1.739995516453771e-08
6483.4913,1.7357387322024002e-08
6484.3914,1.733754712606821e-08
6485.2916,1.7374703247667146e-08
6486.1917,1.742088691950331e-08
6487.0919,1.7429454335026554e-08
6487.9925,1.743092663087763e-08
6488.8926,1.745080157667155e-08
6489.7928,1.7449052534658396e-08
6490.6929,1.740864968875295e-08
6491.5931,1.7375933264656577e-08
6492.4937,1.736514556767756e-08
6493.3939,1.7353960189207157e-08
6494.294,1.73041886259222e-08
6495.1941,1.7183430996327835e-08
6496.0943,1.7091886194006566e-08
6496.9949,1.7108549707514567e-08
6497.8951,1.7148657939569963e-08
6498.7952,1.7181628504824574e-08
6499.6954,1.7231067464517383e-08
6500.5955,1.7258310848983063e-08
6501.4961,1.728319716465416e-08
6502.3963,1.732838611863418e-08
6503.2964,1.7349374998734072e-08
6504.1966,1.73588951044169e-08
6505.0967,1.7365859329313932e-08
6505.9973,1.736688214150434e-08
6506.8975,1.737462231735126e-08
6507.7976,1.738824219537946e-08
6508.6978,1.7390010303883355e-08
6509.5979,1.7372404929307274e-08
6510.4985,1.7359649619674493e-08
6511.3987,1.7358393239744422e-08
6512.2988,1.735694945902409e-08
6513.199,1.7345293522791446e-08
6514.0991,1.7326058331016543e-08
6514.9998,1.733008625013422e-08
6515.8999,1.7331077618125787e-08
6516.8,1.728629522221518e-08
6517.7002,1.7242381879516153e-08
6518.6003,1.7240936939514345e-08
6519.501,1.7255169733652302e-08
6520.4011,1.7257791850879216e-08
6521.3013,1.725820778747226e-08
6522.2014,1.7292106594304648e-08
6523.1015,1.7321008272895638e-08
6524.0022,1.730058071928512e-08
6524.9023,1.7279262610022914e-08
6525.8025,1.7301584250326395e-08
6526.7026,1.7317420622657646e-08
6527.6028,1.728124167521093e-08
6528.5034,1.7236902334796343e-08
6529.4035,1.723200897310438e-08
6530.3037,1.724646221733544e-08
6531.2038,1.7264825661433318e-08
6532.104,1.727031258651526e-08
6533.0046,1.7252490309281483e-08
6533.9047,1.72185243604534e-08
6534.8049,1.7195185838566164e-08
6535.705,1.719088093454281e-08
6536.6052,1.7175818344883714e-08
6537.5058,1.716469592579362e-08
6538.4059,1.717770981656863e-08
6539.3061,1.7181081144742945e-08
6540.2062,1.716925879348921e-08
6541.1064,1.7160492690953453e-08
6542.007,1.715557977511779e-08
6542.9072,1.7139985656508928e-08
6543.8073,1.711212885072261e-08
6544.7074,1.70936251774769e-08
6545.6076,1.706936375844963e-08
6546.5082,1.7015245952926696e-08
6547.4084,1.6951820380283635e-08
6548.3085,1.6916380828694147e-08
6549.2087,1.6913812059989743e-08
6550.1088,1.6926038907356388e-08
6551.0094,1.6923161297006015e-08
6551.9096,1.6885286666053863e-08
6552.8097,1.685120089726234e-08
6553.7099,1.6828211015821098e-08
6554.61,1.67905903756973e-08
6555.5106,1.6739405404372082e-08
6556.4108,1.6673638329408468e-08
6557.3109,1.6604825367099685e-08
6558.2111,1.6540645845410345e-08
6559.1112,1.646546675642699e-08
6560.0119,1.6363545880654697e-08
6560.912,1.623699516430414e-08
6561.8121,1.6050776342405936e-08
6562.7123,1.5630912053505934e-08
6563.6124,1.4943625266878516e-08
6564.5131,1.4532907785111279e-08
6565.4132,1.4840466827168856e-08
6566.3134,1.546370360811731e-08
6567.2135,1.591151436666229e-08
6568.1136,1.6143540869916165e-08
6569.0143,1.6262450390911027e-08
6569.9144,1.632551033877413e-08
6570.8146,1.638016982759421e-08
6571.7147,1.6454274601129635e-08
6572.6148,1.6531638905981596e-08
6573.5155,1.658452548464946e-08
6574.4156,1.6612542748997524e-08
6575.3158,1.6618260386194095e-08
6576.2159,1.6624525873833942e-08
6577.1161,1.6668193194972376e-08
6578.0167,1.673392806311711e-08
6578.9168,1.678503648799095e-08
6579.817,1.682084086483993e-08
6580.7171,1.6844922887489267e-08
6581.6173,1.686975161273281e-08
6582.5179,1.689052097799844e-08
6583.418,1.691007618666477e-08
6584.3182,1.6917601004536465e-08
6585.2183,1.692667909927302e-08
6586.1185,1.695310137506932e-08
6587.0191,1.6952325898422734e-08
6587.9193,1.693604563740163e-08
6588.8194,1.695014000160235e-08
6589.7195,1.6980433655064325e-08
6590.6197,1.699263366623033e-08
6591.5203,1.7005926274091183e-08
6592.4205,1.699783238848524e-08
6593.3206,1.694443545963098e-08
6594.2208,1.687584941695958e-08
6595.1209,1.6852306976865435e-08
6596.0215,1.693594722858601e-08
6596.9217,1.702595565717752e-08
6597.8218,1.7046731124193536e-08
6598.722,1.703500550136384e-08
6599.6221,1.702502203551666e-08
6600.5227,1.7016556342107353e-08
6601.4229,1.701221049431806e-08
6602.323,1.7031712301856944e-08
6603.2232,1.703616133792398e-08
6604.1233,1.703539133743952e-08
6605.024,1.7049573829566585e-08
6605.9241,1.7045801694425746e-08
6606.8242,1.7042008047601734e-08
6607.7244,1.7032001089435628e-08
6608.6245,1.7015562965577406e-08
6609.5252,1.701196907669874e-08
6610.4253,1.7027772788338403e-08
6611.3254,1.704529414331305e-08
6612.2256,1.7065398546114976e-08
6613.1257,1.7084000774125955e-08
6614.0264,1.70786410955085e-08
6614.9265,1.7060314113525493e-08
6615.8267,1.704785345029961e-08
6616.7268,1.7059182798008423e-08
6617.6269,1.7064551108743393e-08
6618.5276,1.7061904041415335e-08
6619.4277,1.7052404360311612e-08
6620.3279,1.703778569280211e-08
6621.228,1.703997057628512e-08
6622.1282,1.7038769818590557e-08
6623.0288,1.7061745728441567e-08
6623.9289,1.7082022230583988e-08
6624.8291,1.7058667903389157e-08
6625.7292,1.7025311908082382e-08
6626.6294,1.7002463400115846e-08
6627.53,1.698846942882647e-08
6628.4301,1.6992220353186542e-08
6629.3303,1.7022319003226323e-08
6630.2304,1.7031544844494502e-08
6631.1306,1.7022135557456263e-08
6632.0312,1.70256931736191e-08
6632.9314,1.7017137880922484e-08
6633.8315,1.6983669478756123e-08
6634.7316,1.6943190519329114e-08
6635.6318,1.692789974496713e-08
6636.5324,1.694448902066264e-08
6637.4326,1.6979591183151614e-08
6638.3327,1.6994657330064385e-08
6639.2329,1.698807936946432e-08
6640.133,1.7000552012577712e-08
6641.0336,1.700078010272899e-08
6641.9338,1.6975956113141564e-08
6642.8339,1.698560971763058e-08
6643.7341,1.6994809446191228e-08
6644.6342,1.6960385240845892e-08
6645.5348,1.6949907943528274e-08
6646.435,1.6955622610941107e-08
6647.3351,1.694219826060114e-08
6648.2353,1.6939370320364284e-08
6649.1354,1.6966468924162604e-08
6650.0361,1.698226110420801e-08
6650.9362,1.697258496969492e-08
6651.8363,1.6968103337661545e-08
6652.7365,1.6977192777767052e-08
6653.6366,1.6987978470613146e-08
6654.5373,1.6990891459271532e-08
6655.4374,1.698050777003782e-08
6656.3375,1.6969399265540474e-08
6657.2377,1.6960379008131363e-08
6658.1378,1.6955424328535197e-08
6659.0385,1.6964733062342082e-08
6659.9386,1.6975732975232125e-08
6660.8388,1.696151105686008e-08
6661.7389,1.6947403865560422e-08
6662.639,1.6947914247495195e-08
6663.5397,1.6927207861439032e-08
6664.4398,1.68693264539714e-08
6665.34,1.685100613593759e-08
6666.2401,1.6881315268923146e-08
6667.1403,1.689260296419748e-08
6668.0409,1.6882540135474366e-08
6668.941,1.6883927258809435e-08
6669.8412,1.6904573183204112e-08
6670.7413,1.6911312987328677e-08
6671.6415,1.6904193695122262e-08
6672.5421,1.6903065177376203e-08
6673.4422,1.6894430472685013e-08
6674.3424,1.6886883186682273e-08
6675.2425,1.6896329069224052e-08
6676.1427,1.6906701530229676e-08
6677.0433,1.69028959281359e-08
6677.9435,1.686445675630685e-08
6678.8436,1.678618785551942e-08
6679.7437,1.674321181481987e-08
6680.6439,1.6778002837773538e-08
6681.5445,1.684171487972003e-08
6682.4447,1.6870245039304913e-08
6683.3448,1.6868413839929195e-08
6684.245,1.6856235170361825e-08
6685.1451,1.6873073393771663e-08
6686.0457,1.6908855941901967e-08
6686.9459,1.6906646151489507e-08
6687.846,1.6894248026997397e-08
6688.7462,1.689364308554912e-08
6689.6463,1.6895889603359755e-08
6690.5469,1.6885720873919225e-08
6691.4471,1.6868252105979634e-08
6692.3472,1.686916959617396e-08
6693.2474,1.6869664940724354e-08
6694.1475,1.686127572157791e-08
6695.0482,1.6869815796726895e-08
6695.9483,1.6871770743510265e-08
6696.8484,1.686407126033442e-08
6697.7486,1.6845249094005797e-08
6698.6487,1.683703861274955e-08
6699.5494,1.683614111769034e-08
6700.4495,1.683704657425756e-08
6701.3497,1.6851898730807538e-08
6702.2498,1.686255838031819e-08
6703.1499,1.6854757164139153e-08
6704.0506,1.6838389871629576e-08
6704.9507,1.6821263357969924e-08
6705.8509,1.6810472750363785e-08
6706.751,1.6822484590820835e-08
6707.6512,1.6845626208899667e-08
6708.5518,1.683411891384557e-08
6709.4519,1.6804871837902437e-08
6710.3521,1.679803075548422e-08
6711.2522,1.680483589207539e-08
6712.1524,1.6814534289396277e-08
6713.053,1.6823350305892453e-08
6713.9531,1.6822724804903295e-08
6714.8533,1.682414123011994e-08
6715.7534,1.6827922009026475e-08
6716.6536,1.6813921007778577e-08
6717.5542,1.67787108196267e-08
6718.4543,1.672945222905202e-08
6719.3545,1.6702330142355453e-08
6720.2546,1.671706758001581e-08
6721.1548,1.6773539719618705e-08
6722.0554,1.6814177858907404e-08
6722.9556,1.6801837409632067e-08
6723.8557,1.6795254582094985e-08
6724.7558,1.6800470152753636e-08
6725.656,1.6792876344059695e-08
6726.5566,1.6782579288076425e-08
6727.4568,1.677563886968318e-08
6728.3569,1.677740588309846e-08
6729.2571,1.678680740361727e-08
6730.1572,1.6803546786270943e-08
6731.0578,1.6809007453393315e-08
6731.958,1.6803485459774742e-08
6732.8581,1.680002284239354e-08
6733.7583,1.6792909172752824e-08
6734.6584,1.678139957475542e-08
6735.559,1.6772700163308754e-08
6736.4592,1.67542004818764e-08
6737.3593,1.6747709085844098e-08
6738.2595,1.6755129019163404e-08
6739.1596,1.6746084404552925e-08
6740.0603,1.6731990002285785e-08
6740.9604,1.6742319735119805e-08
6741.8605,1.6769363933584742e-08
6742.7607,1.6774435731444484e-08
6743.6608,1.676391527362706e-08
