Age,Mass,margLike,Prob
0.1121859296482412,156123.16132215047,7780.54431044507,1.877938066333442e+33
0.1121859296482412,159778.2234298378,7734.660567483664,5.300553570772665e+33
0.1121859296482412,163518.8556662486,7687.702621765685,1.5184577198963475e+34
0.1121859296482412,167347.06134807464,7639.645324698457,4.414340338619257e+34
0.1121859296482412,171264.8906924606,7590.462938925483,1.3020858919996016e+35
0.1121859296482412,175274.4419150082,7540.129124542676,3.896202643647297e+35
0.1121859296482412,179377.8623534893,7488.616924991853,1.1824329099683498e+36
0.1121859296482412,183577.3496178634,7435.898752624009,3.6386177603608343e+36
0.1121859296482412,187875.1527672209,7381.946373924591,1.135009153156479e+37
0.1121859296482412,192273.5735142776,7326.730894392902,3.5878042703923886e+37
0.1121859296482412,196774.9674580727,7270.222743067449,1.1488746018446677e+38
0.1121859296482412,201381.74534552105,7212.391656689081,3.725313952216229e+38
0.1121859296482412,206096.3743625029,7153.206663493314,1.2226842435886939e+39
0.1121859296482412,210921.37945517935,7092.636066623232,4.0599798082321794e+39
0.1121859296482412,215859.3446822418,7030.647427154054,1.3632318781057845e+40
0.1121859296482412,220912.91459881727,6967.207546720296,4.626051243810968e+40
0.1121859296482412,226084.7956727777,6902.282449736182,1.58556487431539e+41
0.1121859296482412,231377.75773420223,6835.837365199837,5.485384583723575e+41
0.1121859296482412,236794.63545877617,6767.836708071476,1.9141411942448786e+42
0.1121859296482412,242338.32988591568,6698.244060215653,6.73218237482504e+42
0.1121859296482412,248011.8099724387,6627.022150897295,2.384514739934843e+43
0.1121859296482412,253818.1141826046,6554.132836821166,8.498237334381461e+43
0.1121859296482412,259760.35211538128,6479.537081704011,3.0446642169753494e+44
0.1121859296482412,265841.70616980846,6403.194935368447,1.0954751882207026e+45
0.1121859296482412,272065.43324935,6325.065512347423,3.9542356213336764e+45
0.1121859296482412,278434.86650614475,6245.106969987792,1.4303313059935978e+46
0.1121859296482412,284953.4171260982,6163.2764860412135,5.178629784190871e+46
0.1121859296482412,291624.57615576003,6079.530235730479,1.8743901837136602e+47
0.1121859296482412,298451.9163719754,5993.823368278889,6.773418177710775e+47
0.1121859296482412,305439.09419530263,5906.109982890197,2.440439121230561e+48
0.1121859296482412,312589.8516482341,5816.34310416614,8.754357466771174e+48
0.1121859296482412,319908.01835925475,5724.474656948523,3.1220274382717584e+49
0.1121859296482412,327397.5136138218,5630.455440572291,1.1052054376952727e+50
0.1121859296482412,335062.34845336044,5534.235102515836,3.877582731153759e+50
0.1121859296482412,342906.6278234001,5435.762111434409,1.3461454447172991e+51
0.1121859296482412,350934.5527719985,5334.9837295622565,4.61661501552035e+51
0.1121859296482412,359150.422699641,5231.8459844685585,1.5614751401614516e+52
0.1121859296482412,367558.6376618056,5126.293640152224,5.199973491559113e+52
0.1121859296482412,376163.7007254393,5018.270167459916,1.7021505737441174e+53
0.1121859296482412,384970.22038059775,4907.717713811591,5.467749791196299e+53
0.1121859296482412,393982.9130085527,4794.577072217159,1.7207929095623817e+54
0.1121859296482412,403206.6054076735,4678.787649567892,5.297501319783269e+54
0.1121859296482412,412646.2373784472,4560.287434185424,1.5928359239809899e+55
0.1121859296482412,422306.8643690161,4439.012962611056,4.670762904324554e+55
0.1121859296482412,432193.66018265294,4314.89928561752,1.3338436811454597e+56
0.1121859296482412,442311.9197486164,4187.879933425116,3.704474567801013e+56
0.1121859296482412,452667.061957886,4057.8868801033605,9.992407210828288e+56
0.1121859296482412,463264.632565276,3924.850507139374,2.6142875999678754e+57
0.1121859296482412,474110.3071594974,3788.6995661532637,6.624879719955523e+57
0.1121859296482412,485209.89420274814,3649.3611407407043,1.6237128649984e+58
0.1121859296482412,496569.3381414728,3506.760607422071,3.84286384310578e+58
0.1121859296482412,508194.7225899414,3360.821595677463,8.766962322279374e+58
0.1121859296482412,520092.2735883635,3211.4659470460306,1.924177145110825e+59
0.1121859296482412,532268.3629372799,3058.6136732677655,4.054408465535258e+59
0.1121859296482412,544729.5116100167,2902.1829134453315,8.18371578675433e+59
0.1121859296482412,557482.3932450257,2742.0898902030476,1.5790938274444268e+60
0.1121859296482412,570533.8377199951,2578.2488648193603,2.9076316664014863e+60
0.1121859296482412,583890.8348096249,2410.5720913090463,5.103529889461167e+60
0.1121859296482412,597560.5379290428,2238.9697694303213,8.538424145707387e+60
0.1121859296482412,611550.2679648503,2063.34999659188,1.36349022639263e+61
0.1121859296482412,625867.5171958727,1883.6187186338498,2.0846103124491798e+61
0.1121859296482412,640519.9533056867,1699.6796794566164,3.066113477997487e+61
0.1121859296482412,655515.4234890919,1511.4343694703152,4.365614166961942e+61
0.1121859296482412,670861.9586547212,1318.781972837459,6.058551622516717e+61
0.1121859296482412,686567.7777260399,1121.6193134804334,8.247972009141558e+61
0.1121859296482412,702641.2920430313,919.840799825038,1.107165040750377e+62
0.1121859296482412,719091.1098669455,713.3383682502159,1.4707568880206425e+62
0.1121859296482412,735926.0409904969,502.0014252140422,1.9385047923729286e+62
0.1121859296482412,753155.1014560008,285.7167880246917,2.5412216802416987e+62
0.1121859296482412,770787.5183839604,64.3686242248881,3.3226784935912094e+62
0.1121859296482412,788832.7349147112,-162.16161044293494,4.34637288139415e+62
0.1121859296482412,807300.4152657436,-393.99523552361086,5.7009877260016595e+62
0.1121859296482412,826200.4499074288,-631.2564108226131,7.498686229242038e+62
0.1121859296482412,845542.9608599177,-874.0722029005549,9.858960344690917e+62
0.1121859296482412,865338.3071140461,-1122.5726531244081,1.2873943137517624e+63
0.1121859296482412,885597.0901791448,-1376.8908473118158,1.6561013394841154e+63
0.1121859296482412,906330.1597607476,-1637.1629870060779,2.0821994574899155e+63
0.1121859296482412,927548.6195712056,-1903.5284624195674,2.5435362912351045e+63
0.1121859296482412,949263.8332763468,-2176.1299270849986,3.009826695028973e+63
0.1121859296482412,971487.4305813428,-2455.1133742542224,3.450908070445069e+63
0.1121859296482412,994231.3134590756,-2740.6282150858915,3.84529795479726e+63
0.1121859296482412,1017507.6625242984,-3032.8273586633436,4.184090540969545e+63
0.1121859296482412,1041328.943557034,-3331.8672938859577,4.466668281004712e+63
0.1121859296482412,1065707.914178694,-3637.908173277655,4.688771090718653e+63
0.1121859296482412,1090657.630684497,-3951.1138987575264,4.828851711152803e+63
0.1121859296482412,1116191.4550358322,-4271.65220941831,4.8423052597501265e+63
0.1121859296482412,1142323.0620163465,-4599.694771360176,4.671579561389944e+63
0.1121859296482412,1169066.4465555456,-4935.4172696273945,4.2724304721541146e+63
0.1121859296482412,1196435.9312238502,-5278.999502297364,3.6457586768721376e+63
0.1121859296482412,1224446.1739031435,-5630.625476772659,2.8564651330026694e+63
0.1121859296482412,1253112.175636873,-5990.483508327119,2.0226919331821197e+63
0.1121859296482412,1282449.2886639466,-6358.766320959175,1.2746024001034742e+63
0.1121859296482412,1312473.22464071,-6735.671150606287,7.040252715010147e+62
0.1121859296482412,1343200.063055414,-7121.399850775757,3.3581106893970377e+62
0.1121859296482412,1374646.2598396766,-7516.159000648541,1.3629099507792135e+62
0.1121859296482412,1406828.65618154,-7920.16001571377,4.63730702288723e+61
0.1121859296482412,1439764.4875448796,-8333.6192609937,1.3031149367878165e+61
0.1121859296482412,1473471.392899947,-8756.758166919139,2.978413336997031e+60
0.1121859296482412,1507967.424170009,-9189.803347917616,5.450864409987626e+59
0.1121859296482412,1543271.055899177,-9632.986723778278,7.859549901904111e+58
0.1121859296482412,1579401.1951465392,-10086.545643857666,8.780040555877553e+57
0.1121859296482412,1616377.1916119475,-10550.723014193547,7.4676060491464585e+56
0.1121859296482412,1654218.8479988573,-11025.767427594616,4.7483578917181716e+55
0.1121859296482412,1692946.4306197772,-11511.933296775762,2.214697752672516e+54
0.1121859296482412,1732580.6802500114,-12009.480990610302,7.427410469779193e+52
0.1121859296482412,1773142.8232354831,-12518.676973571797,1.754033515097955e+51
0.1121859296482412,1814654.5828606468,-13039.793948440885,2.853618603173883e+49
0.1121859296482412,1857138.190982504,-13573.111002352662,3.1254906239114027e+47
0.1121859296482412,1900616.3999369885,-14118.913756263211,2.2496235821793693e+45
0.1121859296482412,1945112.4947241312,-14677.494517915828,1.0373996340875627e+43
0.1121859296482412,1990650.305478458,-15249.15243838786,2.984304569265537e+40
0.1121859296482412,2037254.2202313568,-15834.193672302832,5.207491718320755e+37
0.1121859296482412,2084949.1979722236,-16432.931541793252,5.351934237609496e+34
0.1121859296482412,2133760.782015392,-17045.686704302076,3.140850560176339e+31
0.1121859296482412,2183715.113680004,-17672.787324312645,1.01885482485285e+28
0.1121859296482412,2234838.9462901214,-18314.569249098808,1.7654801386913678e+24
0.1121859296482412,2287159.659502645,-18971.376188590144,1.5765341909215717e+20
0.1121859296482412,2340705.273970637,-19643.55989944763,6986334503234150.0
0.1121859296482412,2395504.466349918,-20331.480373448678,147668784697.93518
0.1121859296482412,2451586.584657044,-21035.506030283126,1428044.2538224785
0.1121859296482412,2508981.6639867835,-21756.01391486229,6.048098198350005
0.1121859296482412,2567720.4425975857,-22493.389899247482,1.0714620290158413e-05
0.1121859296482412,2627834.378373629,-23248.02888930602,7.566091287602429e-12
0.1121859296482412,2689355.6656722664,-24020.335036205273,2.024462580672714e-18
0.1121859296482412,2752317.252565903,-24810.72195285817,1.9462416685788575e-25
0.1121859296482412,2816752.858487498,-25619.612935435638,6.357445973430127e-33
0.1121859296482412,2882696.992289233,-26447.441190065718,6.654340920055685e-41
0.1121859296482412,2950184.970723901,-27294.65006483926,2.0985962277588998e-49
0.1121859296482412,3019252.937358981,-28161.693287247363,1.869319872336485e-58
0.1121859296482412,3089937.881933562,-29049.035207178065,4.394373236548315e-68
0.1121859296482412,3162277.6601683795,-29957.15104560129,2.5387823527484637e-78
0.1136884422110552,31622.776601683792,9345.695596113394,6942200718112847.0
0.1136884422110552,32363.110140396715,9336.454239256636,8914950208717217.0
0.1136884422110552,33120.7759252766,9326.996529278505,1.15197041349512e+16
0.1136884422110552,33896.17972850792,9317.317401049077,1.4980257040112156e+16
0.1136884422110552,34689.73682197071,9307.411670856642,1.9606880891612224e+16
0.1136884422110552,35501.872199642195,9297.274033631524,2.5832456806415664e+16
0.1136884422110552,36333.02080520441,9286.899060104926,3.4264816245147668e+16
0.1136884422110552,37183.62776498083,9276.281193901268,4.5763056587253656e+16
0.1136884422110552,38054.14862632636,9265.414748562409,6.154954994445705e+16
0.1136884422110552,38945.04960159794,9254.293904502269,8.337545015845717e+16
0.1136884422110552,39856.80781783776,9242.912705890085,1.1376693485234042e+17
0.1136884422110552,40789.91157230091,9231.265057460747,1.56394138153497e+17
0.1136884422110552,41744.8605939659,9219.34472125045,2.166278612809927e+17
0.1136884422110552,42722.16631116739,9207.145313255898,3.0238576319884314e+17
0.1136884422110552,43722.35212549416,9194.660300015339,4.254281169341771e+17
0.1136884422110552,44745.9536921003,9181.882995109514,6.033570064707377e+17
0.1136884422110552,45793.51920657803,9168.806555580713,8.627246522537396e+17
0.1136884422110552,46865.609698547,9155.423978267998,1.2439041907718477e+18
0.1136884422110552,47962.799332116985,9141.728096056604,1.8087833645051238e+18
0.1136884422110552,49085.67571338431,9127.711574039573,2.6530162974344607e+18
0.1136884422110552,50234.84020512821,9113.36690558948,3.925695843390019e+18
0.1136884422110552,51410.90824887363,9098.686408338235,5.861208146397764e+18
0.1136884422110552,52614.50969449455,9083.66222006273,8.831257554897209e+18
0.1136884422110552,53846.28913753371,9068.286294474201,1.3430578748616161e+19
0.1136884422110552,55106.90626441898,9052.550396908973,2.0619409471889875e+19
0.1136884422110552,56397.03620576279,9036.446099918358,3.1962463011845976e+19
0.1136884422110552,57717.36989793168,9019.96477875527,5.003346618520544e+19
0.1136884422110552,59068.61445308131,9003.097606755204,7.910640944057722e+19
0.1136884422110552,60451.49353785448,8985.83555060906,1.2634801085605293e+20
0.1136884422110552,61866.74776094437,8968.169365525311,2.0389482690122852e+20
0.1136884422110552,63315.13506973245,8950.089590278902,3.3250708717308464e+20
0.1136884422110552,64797.431156211016,8931.586542144218,5.480607751350412e+20
0.1136884422110552,66314.42987240946,8912.65031170948,9.132005783081052e+20
0.1136884422110552,67866.94365554642,8893.27075756967,1.5384736235296082e+21
0.1136884422110552,69455.80396313453,8873.43750089527,2.6210620744610606e+21
0.1136884422110552,71081.86171827296,8853.139919873805,4.516530942376626e+21
0.1136884422110552,72745.98776536364,8832.367144021278,7.873180060495009e+21
0.1136884422110552,74449.07333649692,8811.108048360424,1.3886407380109101e+22
0.1136884422110552,76192.03052875614,8789.351247462651,2.478568915721809e+22
0.1136884422110552,77975.79279269578,8767.085089350534,4.477752373794868e+22
0.1136884422110552,79801.31543225705,8744.29764925751,8.189235469988535e+22
0.1136884422110552,81669.57611638568,8720.976723241518,1.516444835740742e+23
0.1136884422110552,83581.57540262827,8697.10982164909,2.843708065944936e+23
0.1136884422110552,85538.3372729866,8672.684162426469,5.401233843484671e+23
0.1136884422110552,87540.90968231631,8647.686664274099,1.0392597568954157e+24
0.1136884422110552,89590.36511956614,8622.103939640854,2.0260538354844603e+24
0.1136884422110552,91687.80118215464,8595.922287554265,4.0026260482365197e+24
0.1136884422110552,93834.34116379486,8569.127686282895,8.014498048969557e+24
0.1136884422110552,96031.13465608087,8541.705785826902,1.6267227147649372e+25
0.1136884422110552,98279.35816415728,8513.641900232838,3.3475230525004677e+25
0.1136884422110552,100580.21573680418,8484.920999728492,6.985082650899646e+25
0.1136884422110552,102934.93961127168,8455.527702673611,1.4781566716080596e+26
0.1136884422110552,105344.79087321166,8425.44626732217,3.1727150471455924e+26
0.1136884422110552,107811.06013205949,8394.660583391804,6.908147094553124e+26
0.1136884422110552,110335.06821222624,8363.154163435858,1.526045446283154e+27
0.1136884422110552,112918.16686047523,8330.910134013418,3.4205914946651264e+27
0.1136884422110552,115561.73946985645,8297.911226652668,7.780580615012999e+27
0.1136884422110552,118267.20182059106,8264.139768602654,1.7961619641530355e+28
0.1136884422110552,121036.00283829964,8229.577673368547,4.208656352743149e+28
0.1136884422110552,123869.6253699838,8194.206431025306,1.0010218080812418e+29
0.1136884422110552,126769.58697817229,8158.0070983046,2.417012166103769e+29
0.1136884422110552,129737.44075366044,8120.96028844962,5.9248537220466065e+29
0.1136884422110552,132774.77614727672,8083.0461608323985,1.4745618299243984e+30
0.1136884422110552,135883.21982112236,8044.244410328051,3.726081605511449e+30
0.1136884422110552,139064.4365197383,8004.5342564402545,9.559985007605784e+30
0.1136884422110552,142320.12996167009,7963.894432172121,2.490477131668048e+31
0.1136884422110552,145652.04375190305,7922.303172636552,6.587589797019799e+31
0.1136884422110552,149061.96231566014,7879.738203399918,1.7692124124579745e+32
0.1136884422110552,152551.7118540599,7836.176728552884,4.8242055314053724e+32
0.1136884422110552,156123.16132215047,7791.595418501898,1.3354837910761353e+33
0.1136884422110552,159778.2234298378,7745.970397474923,3.753048153108757e+33
0.1136884422110552,163518.8556662486,7699.277230734613,1.0705786729552572e+34
0.1136884422110552,167347.06134807464,7651.490911492171,3.0994751549879726e+34
0.1136884422110552,171264.8906924606,7602.5858475148,9.1060151037186e+34
0.1136884422110552,175274.4419150082,7552.5358474196655,2.714334746808757e+35
0.1136884422110552,179377.8623534893,7501.314106646925,8.207397918899915e+35
0.1136884422110552,183577.3496178634,7448.8931931044135,2.5168315015423478e+36
0.1136884422110552,187875.1527672209,7395.245032476219,7.825200441867847e+36
0.1136884422110552,192273.5735142776,7340.340893187345,2.4660474117788456e+37
0.1136884422110552,196774.9674580727,7284.1513710163235,7.87460882017459e+37
0.1136884422110552,201381.74534552105,7226.646373347644,2.5469440740968696e+38
0.1136884422110552,206096.3743625029,7167.7951030554705,8.340600665610338e+38
0.1136884422110552,210921.37945517935,7107.566042010069,2.764203078338953e+39
0.1136884422110552,215859.3446822418,7045.926934198095,9.266721972361484e+39
0.1136884422110552,220912.91459881727,6982.844768447719,3.140765647059874e+40
0.1136884422110552,226084.7956727777,6918.285760749279,1.0755921959875687e+41
0.1136884422110552,231377.75773420223,6852.21533616208,3.719554206157433e+41
0.1136884422110552,236794.63545877617,6784.5981102975875,1.2979910610806051e+42
0.1136884422110552,242338.32988591568,6715.397870369132,4.5674473302928364e+42
0.1136884422110552,248011.8099724387,6644.577555797916,1.6194070893980646e+43
0.1136884422110552,253818.1141826046,6572.099238365041,5.780348012943675e+43
0.1136884422110552,259760.35211538128,6497.924101898816,2.0752792795108407e+44
0.1136884422110552,265841.70616980846,6422.012421486554,7.486974716582005e+44
0.1136884422110552,272065.43324935,6344.323542199654,2.711432400133476e+45
0.1136884422110552,278434.86650614475,6264.815857320653,9.846483089701378e+45
0.1136884422110552,284953.4171260982,6183.4467860604755,3.5813946689494563e+46
0.1136884422110552,291624.57615576003,6100.17275075408,1.3031115016111692e+47
0.1136884422110552,298451.9163719754,6014.949153522173,4.737067859659564e+47
0.1136884422110552,305439.09419530263,5927.730352386607,1.718094533766893e+48
0.1136884422110552,312589.8516482341,5838.4696368264995,6.208338174560128e+48
0.1136884422110552,319908.01835925475,5747.119202762193,2.2317578076265618e+49
0.1136884422110552,327397.5136138218,5653.630126953501,7.968683452138881e+49
0.1136884422110552,335062.34845336044,5557.9523407985835,2.8215741652642857e+50
0.1136884422110552,342906.6278234001,5460.034603519425,9.89086368497897e+50
0.1136884422110552,350934.5527719985,5359.824474719578,3.42660903883716e+51
0.1136884422110552,359150.422699641,5257.268286299355,1.171150180132716e+52
0.1136884422110552,367558.6376618056,5152.311113713628,3.941782728098568e+52
0.1136884422110552,376163.7007254393,5044.896746556634,1.304092210642094e+53
0.1136884422110552,384970.22038059775,4934.967658458233,4.2330935993999206e+53
0.1136884422110552,393982.9130085527,4822.464976275276,1.3456797337491133e+54
0.1136884422110552,403206.6054076735,4707.328448561791,4.18186505505309e+54
0.1136884422110552,412646.2373784472,4589.496413300982,1.2681531583744165e+55
0.1136884422110552,422306.8643690161,4468.905764881776,3.7463107696304626e+55
0.1136884422110552,432193.66018265294,4345.49192030226,1.0763672333224715e+56
0.1136884422110552,442311.9197486164,4219.188784581926,3.003175268663185e+56
0.1136884422110552,452667.061957886,4089.928715364062,8.12554759805926e+56
0.1136884422110552,463264.632565276,3957.64248668956,2.1291824607263546e+57
0.1136884422110552,474110.3071594974,3822.2592519225336,5.396817155283827e+57
0.1136884422110552,485209.89420274814,3683.7065058080516,1.321677094723416e+58
0.1136884422110552,496569.3381414728,3541.910045641468,3.123699234273554e+58
0.1136884422110552,508194.7225899414,3396.7939315287954,7.115825806838335e+58
0.1136884422110552,520092.2735883635,3248.2804457166512,1.5602068306702739e+59
0.1136884422110552,532268.3629372799,3096.2900509700744,3.2873375156370393e+59
0.1136884422110552,544729.5116100167,2940.741347975906,6.644201469131326e+59
0.1136884422110552,557482.3932450257,2781.551031748974,1.2858340008249304e+60
0.1136884422110552,570533.8377199951,2618.6338470175588,2.3787474855394698e+60
0.1136884422110552,583890.8348096249,2451.9025425645086,4.2016340125091435e+60
0.1136884422110552,597560.5379290428,2281.267824499325,7.083603894802875e+60
0.1136884422110552,611550.2679648503,2106.6383084363824,1.1409426572498766e+61
0.1136884422110552,625867.5171958727,1927.9204705534105,1.760112935464265e+61
0.1136884422110552,640519.9533056867,1745.0185975043416,2.6116328846519757e+61
0.1136884422110552,655515.4234890919,1557.834735159482,3.748310764297115e+61
0.1136884422110552,670861.9586547212,1366.268636145615,5.237346053343449e+61
0.1136884422110552,686567.7777260399,1170.2177061579432,7.16924396812358e+61
0.1136884422110552,702641.2920430313,969.5769490151995,9.66533904800108e+61
0.1136884422110552,719091.1098669455,764.238910428245,1.2883858784054338e+62
0.1136884422110552,735926.0409904969,554.0936204523866,1.7029563977979005e+62
0.1136884422110552,753155.1014560008,339.0285345923169,2.237530144813653e+62
0.1136884422110552,770787.5183839604,118.92847352835213,2.9301361420451696e+62
0.1136884422110552,788832.7349147112,-106.3244385686146,3.8348307744902864e+62
0.1136884422110552,807300.4152657436,-336.8508371661097,5.026104581747812e+62
0.1136884422110552,826200.4499074288,-572.7741819770902,6.598076003095848e+62
0.1136884422110552,845542.9608599177,-814.2208230795062,8.65308171671706e+62
0.1136884422110552,865338.3071140461,-1061.3200685838028,1.1276569891947245e+63
0.1136884422110552,885597.0901791448,-1314.2042538845326,1.4502309694377582e+63
0.1136884422110552,906330.1597607476,-1573.0088125334466,1.8281419002443524e+63
0.1136884422110552,927548.6195712056,-1837.8723487716145,2.2473358486116943e+63
0.1136884422110552,949263.8332763468,-2108.936711759752,2.6869856153468947e+63
0.1136884422110552,971487.4305813428,-2386.347071546238,3.1245032346095627e+63
0.1136884422110552,994231.3134590756,-2670.2519968139054,3.540748852650699e+63
0.1136884422110552,1017507.6625242984,-2960.8035344467303,3.922356378678722e+63
0.1136884422110552,1041328.943557034,-3258.1572909594374,4.258887377279094e+63
0.1136884422110552,1065707.914178694,-3562.4725158334277,4.534797525957109e+63
0.1136884422110552,1090657.630684497,-3873.9121868037837,4.71987089064566e+63
0.1136884422110552,1116191.4550358322,-4192.643097142788,4.765431101798439e+63
0.1136884422110552,1142323.0620163465,-4518.835944987177,4.61395355939784e+63
0.1136884422110552,1169066.4465555456,-4852.665424756402,4.223817812960676e+63
0.1136884422110552,1196435.9312238502,-5194.31032071113,3.600000725051615e+63
0.1136884422110552,1224446.1739031435,-5543.953602702327,2.812030073106463e+63
0.1136884422110552,1253112.175636873,-5901.782524161693,1.9818523016141583e+63
0.1136884422110552,1282449.2886639466,-6267.9887223863025,1.2410870427979762e+63
0.1136884422110552,1312473.22464071,-6642.768321171057,6.802806877345293e+62
0.1136884422110552,1343200.063055414,-7026.322035843887,3.215853726170357e+62
0.1136884422110552,1374646.2598396766,-7418.855280759993,1.2919110604598303e+62
0.1136884422110552,1406828.65618154,-7820.578279312554,4.345934444332487e+61
0.1136884422110552,1439764.4875448796,-8231.706176519236,1.2060249366880102e+61
0.1136884422110552,1473471.392899947,-8652.459154244234,2.719122057321113e+60
0.1136884422110552,1507967.424170009,-9083.062549117778,4.903393922397974e+59
0.1136884422110552,1543271.055899177,-9523.74697321668,6.958776870763139e+58
0.1136884422110552,1579401.1951465392,-9974.748437569771,7.642692404412763e+57
0.1136884422110552,1616377.1916119475,-10436.30847855498,6.3833402031882655e+56
0.1136884422110552,1654218.8479988573,-10908.674287255504,3.981231484947051e+55
0.1136884422110552,1692946.4306197772,-11392.098841844385,1.8191675372336097e+54
0.1136884422110552,1732580.6802500114,-11886.841043068438,5.969540476715275e+52
0.1136884422110552,1773142.8232354831,-12393.165852903838,1.377621448341692e+51
0.1136884422110552,1814654.5828606468,-12911.344436458265,2.1872596150969176e+49
0.1136884422110552,1857138.190982504,-13441.654307194764,2.334736082010535e+47
0.1136884422110552,1900616.3999369885,-13984.379475555517,1.6354026864405043e+45
0.1136884422110552,1945112.4947241312,-14539.810601065517,7.328445402695736e+42
0.1136884422110552,1990650.305478458,-15108.245147996713,2.0454520382668556e+40
0.1136884422110552,2037254.2202313568,-15689.987544676747,3.457454905609544e+37
0.1136884422110552,2084949.1979722236,-16285.349346527248,3.436305163809179e+34
0.1136884422110552,2133760.782015392,-16894.649402919094,1.9467944019166146e+31
0.1136884422110552,2183715.113680004,-17518.21402793406,6.085285499932401e+27
0.1136884422110552,2234838.9462901214,-18156.37717512394,1.0141303108661665e+24
0.1136884422110552,2287159.659502645,-18809.480616361554,8.692057651825721e+19
0.1136884422110552,2340705.273970637,-19477.874124878508,3689260500987064.0
0.1136884422110552,2395504.466349918,-20161.915662587955,74522091394.30264
0.1136884422110552,2451586.584657044,-20861.971571793554,687115.5587635131
0.1136884422110552,2508981.6639867835,-21578.41677138587,2.7677722003264775
0.1136884422110552,2567720.4425975857,-22311.634957632352,4.651423822777046e-06
0.1136884422110552,2627834.378373629,-23062.018809668087,3.1073598570228855e-12
0.1136884422110552,2689355.6656722664,-23829.97019979727,7.843126234634964e-19
0.1136884422110552,2752317.252565903,-24615.900408718277,7.091141911937525e-26
0.1136884422110552,2816752.858487498,-25420.230345787084,2.1714552508439884e-33
0.1136884422110552,2882696.992289233,-26243.39077443807,2.1235172473153024e-41
0.1136884422110552,2950184.970723901,-27085.822542881568,6.234726546661897e-50
0.1136884422110552,3019252.937358981,-27947.976820202435,5.150901347377508e-59
0.1136884422110552,3089937.881933562,-28830.31533798659,1.1186534146316503e-68
0.1136884422110552,3162277.6601683795,-29733.310637603725,5.945960780293662e-79
0.1151909547738693,31622.776601683792,9347.901967919737,6404282039483379.0
0.1151909547738693,32363.110140396715,9338.712265320533,8208315572081646.0
0.1151909547738693,33120.7759252766,9329.307418898548,1.0585747657185892e+16
0.1151909547738693,33896.17972850792,9319.682391835237,1.3738129250340536e+16
0.1151909547738693,34689.73682197071,9309.83202939307,1.794435186171599e+16
0.1151909547738693,35501.872199642195,9299.751056154888,2.3592746684121724e+16
0.1151909547738693,36333.02080520441,9289.43407319861,3.122749168419099e+16
0.1151909547738693,37183.62776498083,9278.87555520583,4.161613804955296e+16
0.1151909547738693,38054.14862632636,9268.06984750268,5.584851478986408e+16
0.1151909547738693,38945.04960159794,9257.01116303146,7.548256569463586e+16
0.1151909547738693,39856.80781783776,9245.693579251327,1.0276086210856822e+17
0.1151909547738693,40789.91157230091,9234.111034966456,1.4093428710712069e+17
0.1151909547738693,41744.8605939659,9222.257327079926,1.9474938379306618e+17
0.1151909547738693,42722.16631116739,9210.126107271624,2.7118744365285034e+17
0.1151909547738693,43722.35212549416,9197.71087859836,3.8059365726618816e+17
0.1151909547738693,44745.9536921003,9185.004992014396,5.38415181880308e+17
0.1151909547738693,45793.51920657803,9172.001642810508,7.678970301732443e+17
0.1151909547738693,46865.609698547,9158.69386696969,1.1042963176338071e+18
0.1151909547738693,47962.799332116985,9145.074537437533,1.601522502963724e+18
0.1151909547738693,49085.67571338431,9131.136360305292,2.342685070703059e+18
0.1151909547738693,50234.84020512821,9116.871870903593,3.456986434360851e+18
0.1151909547738693,51410.90824887363,9102.27342980468,5.147004851458284e+18
0.1151909547738693,52614.50969449455,9087.333218731088,7.733135284244154e+18
0.1151909547738693,53846.28913753371,9072.04323636851,1.172661010568807e+19
0.1151909547738693,55106.90626441898,9056.39529408066,1.7950544640403495e+19
0.1151909547738693,56397.03620576279,9040.381011523783,2.7742406252211405e+19
0.1151909547738693,57717.36989793168,9023.99181215854,4.329579255932168e+19
0.1151909547738693,59068.61445308131,9007.218918656768,6.824276908842329e+19
0.1151909547738693,60451.49353785448,8990.053348200754,1.086555281752013e+20
0.1151909547738693,61866.74776094437,8972.485907672426,1.7478598914508512e+20
0.1151909547738693,63315.13506973245,8954.507188729927,2.8411674200803177e+20
0.1151909547738693,64797.431156211016,8936.10756276892,4.667654169008785e+20
0.1151909547738693,66314.42987240946,8917.277175765954,7.751552793235706e+20
0.1151909547738693,67866.94365554642,8898.005943001059,1.3014988049191708e+21
0.1151909547738693,69455.80396313453,8878.283543656838,2.209738629319223e+21
0.1151909547738693,71081.86171827296,8858.099415291083,3.7945238880360113e+21
0.1151909547738693,72745.98776536364,8837.442748180012,6.591286077492813e+21
0.1151909547738693,74449.07333649692,8816.302479529044,1.1583951495473708e+22
0.1151909547738693,76192.03052875614,8794.667287548069,2.060127476469468e+22
0.1151909547738693,77975.79279269578,8772.525585387999,3.708165757585109e+22
0.1151909547738693,79801.31543225705,8749.865514935364,6.756603547080804e+22
0.1151909547738693,81669.57611638568,8726.67494046162,1.2464594021867458e+23
0.1151909547738693,83581.57540262827,8702.94144212382,2.328540815623515e+23
0.1151909547738693,85538.3372729866,8678.652309313058,4.4057569927551674e+23
0.1151909547738693,87540.90968231631,8653.794533847275,8.444274652069565e+23
0.1151909547738693,89590.36511956614,8628.354803004615,1.639768413795475e+24
0.1151909547738693,91687.80118215464,8602.319492393743,3.2266598612589623e+24
