logZ/Zsol,Mass,margLike,Prob
-1.5879396984924623,51410.90824887363,7261.557189321886,2.3666905185105034e+58
-1.5778894472361809,51410.90824887363,7259.580331819067,1.3361538916191762e+58
-1.5678391959798996,51410.90824887363,7257.603474316249,7.434413587083367e+57
-1.557788944723618,51410.90824887363,7255.626616813432,4.076732181937346e+57
-1.5477386934673367,51410.90824887363,7253.649759310613,2.2031946712164617e+57
-1.5376884422110553,51410.90824887363,7251.672901807795,1.1734613507780846e+57
-1.5276381909547738,51410.90824887363,7249.6960443049775,6.15970530308073e+56
-1.5175879396984926,51410.90824887363,7247.719186802159,3.186590861945899e+56
-1.507537688442211,51410.90824887363,7245.742329299341,1.6246802640623719e+56
-1.4974874371859297,51410.90824887363,7243.334973947471,8.995269757270502e+55
-1.4874371859296482,51410.90824887363,7239.636125048446,6.614617617822889e+55
-1.4773869346733668,51410.90824887363,7235.937276149421,4.8501990937414436e+55
-1.4673366834170856,51410.90824887363,7232.238427250398,3.5463260354527486e+55
-1.457286432160804,51410.90824887363,7228.539578351374,2.585604090779705e+55
-1.4472361809045229,51410.90824887363,7224.8407294523495,1.8797914217701103e+55
-1.4371859296482412,51410.90824887363,7221.141880553325,1.3627668860075625e+55
-1.4271356783919598,51410.90824887363,7217.4430316543,9.851395438764234e+54
-1.4170854271356783,51410.90824887363,7213.744182755276,7.101305617952104e+54
-1.4070351758793969,51410.90824887363,7210.045333856251,5.1043791586461876e+54
-1.3969849246231156,51410.90824887363,7206.346484957227,3.658574653918058e+54
-1.3869346733668342,51410.90824887363,7202.647636058203,2.61484040726871e+54
-1.3768844221105527,51410.90824887363,7198.948787159178,1.8635571919278018e+54
-1.3668341708542715,51410.90824887363,7195.2499382601545,1.3243553685286424e+54
-1.3567839195979898,51410.90824887363,7191.551089361129,9.384921004735059e+53
-1.3467336683417086,51410.90824887363,7187.852240462105,6.63164064809854e+53
-1.3366834170854272,51410.90824887363,7184.153391563081,4.672783253275925e+53
-1.3266331658291457,51410.90824887363,7180.454542664056,3.2831793052471364e+53
-1.3165829145728645,51410.90824887363,7176.755693765032,2.3002653578885216e+53
-1.3065326633165828,51410.90824887363,7173.056844866008,1.6070366950855215e+53
-1.2964824120603016,51410.90824887363,7169.357995966984,1.1195371685619191e+53
-1.28643216080402,51410.90824887363,7165.659147067959,7.777087054067408e+52
-1.276381909547739,51410.90824887363,7161.960298168935,5.387201099722064e+52
-1.2663316582914574,51410.90824887363,7158.26144926991,3.721192954471063e+52
-1.2562814070351758,51410.90824887363,7154.562600370887,2.563220847228761e+52
-1.2462311557788943,51410.90824887363,7149.928638867279,4.79400098538382e+52
-1.236180904522613,51410.90824887363,7143.736156356035,4.406851051827858e+53
-1.2261306532663316,51410.90824887363,7137.543673844791,3.625754712617362e+54
-1.2160804020100502,51410.90824887363,7131.351191333546,2.669982334476581e+55
-1.2060301507537687,51410.90824887363,7125.1587088223005,1.7597815919479032e+56
-1.1959798994974875,51410.90824887363,7118.966226311057,1.0381270826488317e+57
-1.185929648241206,51410.90824887363,7112.773743799813,5.481320875427093e+57
-1.1758793969849246,51410.90824887363,7106.581261288568,2.5903915512773807e+58
-1.1658291457286432,51410.90824887363,7100.388778777324,1.09570863440968e+59
-1.1557788944723617,51410.90824887363,7094.19629626608,4.148399728583458e+59
-1.1457286432160805,51410.90824887363,7088.0038137548345,1.4058281481766427e+60
-1.135678391959799,51410.90824887363,7081.811331243591,4.264488172348197e+60
-1.1256281407035176,51410.90824887363,7075.618848732346,1.1580119974341437e+61
-1.115577889447236,51410.90824887363,7069.4263662211015,2.8152663263758107e+61
-1.105527638190955,51410.90824887363,7063.233883709857,6.128750872185935e+61
-1.0954773869346734,51410.90824887363,7057.041401198613,1.1951563336253762e+62
-1.085427135678392,51410.90824887363,7050.8489186873685,2.0891100983440314e+62
-1.0753768844221103,51410.90824887363,7044.656436176125,3.2772872372076423e+62
-1.065326633165829,51410.90824887363,7038.463953664879,4.624906822195532e+62
-1.0552763819095476,51410.90824887363,7032.2714711536355,5.897889394371496e+62
-1.0452261306532664,51410.90824887363,7026.078988642391,6.856356949644664e+62
-1.035175879396985,51410.90824887363,7019.886506131146,7.3857779539177895e+62
-1.0251256281407035,51410.90824887363,7013.694023619902,7.58267962770907e+62
-1.015075376884422,51410.90824887363,7007.501541108658,7.724914339318031e+62
-1.0050251256281406,51410.90824887363,7001.309058597413,8.128835731451114e+62
-0.9949748743718594,51410.90824887363,6995.569310302641,8.912161478387894e+62
-0.984924623115578,51410.90824887363,6990.282305659416,9.77196640135695e+62
-0.9748743718592964,51410.90824887363,6984.995291531691,1.0654848661640051e+63
-0.964824120603015,51410.90824887363,6979.7082774039645,1.1549998922701755e+63
-0.9547738693467336,51410.90824887363,6974.421263276239,1.2445451006442032e+63
-0.9447236180904524,51410.90824887363,6969.134249148514,1.3328353895298668e+63
-0.9346733668341708,51410.90824887363,6963.8472350207885,1.418535410706742e+63
-0.9246231155778896,51410.90824887363,6958.560220893063,1.500303100028324e+63
-0.914572864321608,51410.90824887363,6953.273206765336,1.576836646057812e+63
-0.9045226130653266,51410.90824887363,6947.986192637611,1.6469227027169552e+63
-0.8944723618090451,51410.90824887363,6942.699178509885,1.709483442176915e+63
-0.8844221105527639,51410.90824887363,6937.412164382159,1.763619990056856e+63
-0.8743718592964824,51410.90824887363,6932.125150254435,1.8086499023429496e+63
-0.864321608040201,51410.90824887363,6926.838136126709,1.844136637159576e+63
-0.8542713567839195,51410.90824887363,6921.551121998982,1.8699094381022017e+63
-0.8442211055276381,51410.90824887363,6916.264107871257,1.886072661310441e+63
-0.8341708542713568,51410.90824887363,6910.977093743531,1.8930043143897378e+63
-0.8241206030150754,51410.90824887363,6905.690079615806,1.8913443810085887e+63
-0.8140703517587939,51410.90824887363,6900.403065488081,1.881974299313398e+63
-0.8040201005025125,51410.90824887363,6895.1160513603545,1.8659896193700977e+63
-0.793969849246231,51410.90824887363,6889.82903723263,1.8446682060631348e+63
-0.7839195979899498,51410.90824887363,6884.542023104903,1.8194361637032795e+63
-0.7738693467336684,51410.90824887363,6879.255008977178,1.791832745868869e+63
-0.7638190954773869,51410.90824887363,6873.967994849452,1.76347383164633e+63
-0.7537688442211055,51410.90824887363,6868.680980721726,1.7360113536720545e+63
-0.743718592964824,51410.90824887363,6864.199810851609,1.6685137135250305e+63
-0.7336683417085428,51410.90824887363,6860.202147536056,1.5708982431747828e+63
-0.7236180904522613,51410.90824887363,6856.204484220504,1.4928150490768787e+63
-0.7135678391959799,51410.90824887363,6852.206820904951,1.4593509791800922e+63
-0.7035175879396984,51410.90824887363,6848.209157589399,1.4705379066237906e+63
-0.693467336683417,51410.90824887363,6844.211494273846,1.4879487173559042e+63
-0.6834170854271358,51410.90824887363,6840.213830958295,1.4520241469663128e+63
-0.6733668341708543,51410.90824887363,6836.216167642742,1.3263677839570358e+63
-0.6633165829145728,51410.90824887363,6832.218504327189,1.1288444976276291e+63
-0.6532663316582914,51410.90824887363,6828.220841011636,9.166816307948759e+62
-0.64321608040201,51410.90824887363,6824.223177696084,7.426083109095411e+62
-0.6331658291457287,51410.90824887363,6820.225514380532,6.2601769635587835e+62
-0.6231155778894473,51410.90824887363,6816.227851064979,5.570959957116868e+62
-0.6130653266331658,51410.90824887363,6812.230187749427,5.164873645012422e+62
-0.6030150753768844,51410.90824887363,6808.232524433875,4.890797489726127e+62
-0.5929648241206029,51410.90824887363,6804.234861118322,4.669009256219423e+62
-0.5829145728643217,51410.90824887363,6800.2371978027695,4.467218659194682e+62
-0.5728643216080402,51410.90824887363,6796.239534487217,4.274476934652328e+62
-0.5628140703517588,51410.90824887363,6792.241871171665,4.08735663382474e+62
-0.5527638190954773,51410.90824887363,6788.244207856113,3.9047872314582196e+62
-0.5427135678391959,51410.90824887363,6784.24654454056,3.726465870864344e+62
-0.5326633165829147,51410.90824887363,6780.248881225008,3.5523750099293877e+62
-0.5226130653266332,51410.90824887363,6776.251217909455,3.3826089383549706e+62
-0.5125628140703518,51410.90824887363,6772.253554593903,3.217299072075539e+62
-0.5025125628140703,51410.90824887363,6768.25589127835,3.056579913102731e+62
-0.4924623115577888,51410.90824887363,6767.154787757546,2.708254766825541e+62
-0.4824120603015074,51410.90824887363,6767.019204168325,2.327538923104248e+62
-0.4723618090452262,51410.90824887363,6766.883620579104,1.9832938071850453e+62
-0.4623115577889447,51410.90824887363,6766.748036989883,1.675560903712721e+62
-0.4522613065326633,51410.90824887363,6766.612453400661,1.4035157824377145e+62
-0.4422110552763818,51410.90824887363,6766.476869811441,1.1656283172655853e+62
-0.4321608040201004,51410.90824887363,6766.341286222219,9.59825060035252e+61
-0.4221105527638191,51410.90824887363,6766.2057026329985,7.83645679014178e+61
-0.4120603015075377,51410.90824887363,6766.070119043778,6.343869695726085e+61
-0.4020100502512562,51410.90824887363,6765.934535454557,5.092297427411433e+61
-0.3919597989949748,51410.90824887363,6765.798951865336,4.0534578784424156e+61
-0.3819095477386933,51410.90824887363,6765.663368276115,3.199839548749048e+61
-0.3718592964824121,51410.90824887363,6765.527784686893,2.5053603710978373e+61
-0.3618090452261306,51410.90824887363,6765.392201097673,1.9458436618325993e+61
-0.3517587939698492,51410.90824887363,6765.256617508452,1.499337367188778e+61
-0.3417085427135677,51410.90824887363,6765.12103391923,1.146305047610391e+61
-0.3316582914572863,51410.90824887363,6764.985450330009,8.697175214681936e+60
-0.3216080402010051,51410.90824887363,6764.849866740788,6.550781372258072e+60
-0.3115577889447236,51410.90824887363,6764.714283151567,4.904289537610225e+60
-0.3015075376884422,51410.90824887363,6764.578699562346,3.664163659798442e+60
-0.2914572864321607,51410.90824887363,6764.443115973125,2.7654874904691232e+60
-0.2814070351758793,51410.90824887363,6764.307532383904,2.1786023611362938e+60
-0.271356783919598,51410.90824887363,6764.171948794683,1.9230651526558275e+60
-0.2613065326633166,51410.90824887363,6764.036365205462,2.093575190659727e+60
-0.2512562814070351,51410.90824887363,6763.900781616241,2.904009971494717e+60
-0.2412060301507537,51410.90824887363,6764.38861825881,2.556836182025734e+60
-0.2311557788944722,51410.90824887363,6764.965514934491,2.1049184781543824e+60
-0.221105527638191,51410.90824887363,6765.542411610173,1.7545220200674753e+60
-0.2110552763819095,51410.90824887363,6766.119308285855,1.476734603314464e+60
-0.2010050251256281,51410.90824887363,6766.696204961536,1.251688188439554e+60
-0.1909547738693466,51410.90824887363,6767.27311106013,1.0658606154307786e+60
-0.1809045226130652,51410.90824887363,6767.850007680801,9.100533660714145e+59
-0.170854271356784,51410.90824887363,6768.426904301472,7.779387434761077e+59
-0.1608040201005025,51410.90824887363,6769.003800922143,6.650636386652246e+59
-0.1507537688442211,51410.90824887363,6769.580697542813,5.681858954831809e+59
-0.1407035175879396,51410.90824887363,6770.157594163485,4.848475618404063e+59
-0.1306532663316582,51410.90824887363,6770.734490784154,4.131072965998872e+59
-0.1206030150753769,51410.90824887363,6771.311387404827,3.5137577128287846e+59
-0.1105527638190955,51410.90824887363,6771.888284025496,2.9831534819047007e+59
-0.100502512562814,51410.90824887363,6772.465180646168,2.527785953119849e+59
-0.0904522613065326,51410.90824887363,6773.0420772668385,2.137696295553942e+59
-0.0804020100502511,51410.90824887363,6773.618973887509,1.804186050109311e+59
-0.0703517587939699,51410.90824887363,6774.19587050818,1.5196369905486089e+59
-0.0603015075376884,51410.90824887363,6774.77276712885,1.2773741186650192e+59
-0.050251256281407,51410.90824887363,6775.349663749521,1.0715543694412513e+59
-0.0402010050251255,51410.90824887363,6775.926560370192,8.970717234786478e+58
-0.0301507537688441,51410.90824887363,6776.503456990864,7.494738301373683e+58
-0.0201005025125626,51410.90824887363,6777.0803536115345,6.248875491404562e+58
-0.0100502512562814,51410.90824887363,6777.657250232204,5.199519798952784e+58
0.0,51410.90824887363,6778.234146852876,4.3175811168245744e+58
-2.0,52614.50969449455,7327.678905657111,2.7186708491325385e+51
-1.9899497487437183,52614.50969449455,7325.832669349928,1.899495327400908e+51
-1.979899497487437,52614.50969449455,7323.986433042746,6.114675228293464e+51
-1.969849246231156,52614.50969449455,7322.140196735565,2.636685205701231e+52
-1.9597989949748744,52614.50969449455,7320.293960428383,1.112602641611098e+53
-1.949748743718593,52614.50969449455,7318.447724121201,4.5028527833928954e+53
-1.9396984924623115,52614.50969449455,7316.6014878140195,1.745993904905885e+54
-1.92964824120603,52614.50969449455,7314.755251506837,6.486061460865972e+54
-1.9195979899497488,52614.50969449455,7312.909015199655,2.30834914791143e+55
-1.9095477386934676,52614.50969449455,7311.062778892472,7.870529894813912e+55
-1.899497487437186,52614.50969449455,7309.216542585291,2.570919506740487e+56
-1.8894472361809045,52614.50969449455,7307.370306278109,8.045536660129213e+56
-1.879396984924623,52614.50969449455,7305.524069970927,2.412145987976796e+57
-1.8693467336683416,52614.50969449455,7303.677833663745,6.928419752745666e+57
-1.8592964824120604,52614.50969449455,7301.831597356563,1.906543969915519e+58
-1.849246231155779,52614.50969449455,7299.985361049381,5.026219979508417e+58
-1.8391959798994972,52614.50969449455,7298.1391247422,1.2694575726501977e+59
-1.829145728643216,52614.50969449455,7296.292888435017,3.0716867265190453e+59
-1.8190954773869348,52614.50969449455,7294.4466521278355,7.120617928334616e+59
-1.809045226130653,52614.50969449455,7292.600415820653,1.5813954239879482e+60
-1.798994974874372,52614.50969449455,7290.754179513472,3.364691911032425e+60
-1.7889447236180904,52614.50969449455,7288.90794320629,6.858547683327148e+60
-1.778894472361809,52614.50969449455,7287.061706899109,1.3393714972877185e+61
-1.7688442211055275,52614.50969449455,7285.215470591926,2.5058321377786628e+61
-1.7587939698492463,52614.50969449455,7283.369234284744,4.4914330358745406e+61
-1.7487437185929648,52614.50969449455,7281.500885202369,6.958879624123175e+61
-1.7386934673366834,52614.50969449455,7279.477746693647,5.107378036418718e+61
-1.728643216080402,52614.50969449455,7277.454608184926,3.691750154590726e+61
-1.7185929648241207,52614.50969449455,7275.431469676203,2.6281019936596614e+61
-1.7085427135678393,52614.50969449455,7273.408331167482,1.8425859122855422e+61
-1.6984924623115578,52614.50969449455,7271.38519265876,1.272298144548804e+61
-1.6884422110552764,52614.50969449455,7269.362054150038,8.652182233010174e+60
-1.678391959798995,52614.50969449455,7267.338915641316,5.794794495870323e+60
-1.6683417085427137,52614.50969449455,7265.315777132594,3.8223111438597474e+60
-1.6582914572864322,52614.50969449455,7263.292638623873,2.4830739344124984e+60
-1.6482412060301508,52614.50969449455,7261.2695001151515,1.5886523962974413e+60
-1.6381909547738691,52614.50969449455,7259.246361606429,1.0010222483976716e+60
-1.628140703517588,52614.50969449455,7257.223223097707,6.212039301739433e+59
-1.6180904522613069,52614.50969449455,7255.200084588985,3.7966474929515397e+59
-1.608040201005025,52614.50969449455,7253.176946080264,2.285293446596617e+59
-1.5979899497487438,52614.50969449455,7251.153807571542,1.3547504037189476e+59
-1.5879396984924623,52614.50969449455,7249.130669062821,7.909558103516208e+58
-1.5778894472361809,52614.50969449455,7247.107530554098,4.548003278454042e+58
-1.5678391959798996,52614.50969449455,7245.084392045376,2.5755200443098e+58
-1.557788944723618,52614.50969449455,7243.0612535366545,1.436430824194431e+58
-1.5477386934673367,52614.50969449455,7241.038115027932,7.890056526339425e+57
-1.5376884422110553,52614.50969449455,7239.014976519211,4.268262589171989e+57
-1.5276381909547738,52614.50969449455,7236.991838010489,2.27403823243685e+57
-1.5175879396984926,52614.50969449455,7234.968699501766,1.1932185897650236e+57
-1.507537688442211,52614.50969449455,7232.945560993045,6.166203826264846e+56
-1.4974874371859297,52614.50969449455,7230.481846077022,3.4517637717687385e+56
-1.4874371859296482,52614.50969449455,7226.696401939095,2.551645388541926e+56
-1.4773869346733668,52614.50969449455,7222.9109578011685,1.8806384241338344e+56
-1.4673366834170856,52614.50969449455,7219.125513663243,1.3819617582010543e+56
-1.457286432160804,52614.50969449455,7215.340069525315,1.0124940494007008e+56
-1.4472361809045229,52614.50969449455,7211.554625387388,7.395961937744702e+55
-1.4371859296482412,52614.50969449455,7207.769181249461,5.386449460253227e+55
-1.4271356783919598,52614.50969449455,7203.9837371115345,3.911256024184111e+55
-1.4170854271356783,52614.50969449455,7200.198292973609,2.831624326444554e+55
-1.4070351758793969,52614.50969449455,7196.412848835682,2.0439052454331845e+55
-1.3969849246231156,52614.50969449455,7192.627404697754,1.4709286794499272e+55
-1.3869346733668342,52614.50969449455,7188.841960559828,1.0554270173310455e+55
-1.3768844221105527,52614.50969449455,7185.0565164219015,7.55040996473593e+54
-1.3668341708542715,52614.50969449455,7181.271072283975,5.385407788535263e+54
-1.3567839195979898,52614.50969449455,7177.485628146047,3.829767344769198e+54
-1.3467336683417086,52614.50969449455,7173.700184008121,2.7153882234957606e+54
-1.3366834170854272,52614.50969449455,7169.914739870194,1.9195402332364194e+54
-1.3266331658291457,52614.50969449455,7166.129295732268,1.3529080573817009e+54
-1.3165829145728645,52614.50969449455,7162.343851594341,9.507036926404155e+53
-1.3065326633165828,52614.50969449455,7158.558407456414,6.660825467292078e+53
-1.2964824120603016,52614.50969449455,7154.772963318488,4.6528306736898084e+53
-1.28643216080402,52614.50969449455,7150.98751918056,3.240511723187708e+53
-1.276381909547739,52614.50969449455,7147.2020750426345,2.2501896274192285e+53
-1.2663316582914574,52614.50969449455,7143.416630904707,1.557896791751835e+53
-1.2562814070351758,52614.50969449455,7139.63118676678,1.0754346746420393e+53
-1.2462311557788943,52614.50969449455,7134.888737727071,2.0054225088185874e+53
-1.236180904522613,52614.50969449455,7128.551280517726,1.816095078499836e+54
-1.2261306532663316,52614.50969449455,7122.213823308379,1.4642986874176528e+55
-1.2160804020100502,52614.50969449455,7115.876366099033,1.051185741368403e+56
-1.2060301507537687,52614.50969449455,7109.538908889686,6.718753166420101e+56
-1.1959798994974875,52614.50969449455,7103.201451680341,3.823478616377138e+57
-1.185929648241206,52614.50969449455,7096.863994470995,1.9372762568499235e+58
-1.1758793969849246,52614.50969449455,7090.526537261649,8.739584921629743e+58
-1.1658291457286432,52614.50969449455,7084.189080052302,3.5104431676596535e+59
-1.1557788944723617,52614.50969449455,7077.851622842956,1.2554919834896738e+60
-1.1457286432160805,52614.50969449455,7071.514165633609,3.998173309673075e+60
-1.135678391959799,52614.50969449455,7065.176708424264,1.133783034800804e+61
-1.1256281407035176,52614.50969449455,7058.839251214918,2.8632685667025653e+61
-1.115577889447236,52614.50969449455,7052.501794005571,6.440716809123787e+61
-1.105527638190955,52614.50969449455,7046.164336796225,1.2908750566732448e+62
-1.0954773869346734,52614.50969449455,7039.826879586879,2.3065756799564456e+62
-1.085427135678392,52614.50969449455,7033.489422377533,3.6784884834405603e+62
-1.0753768844221103,52614.50969449455,7027.151965168187,5.247190842508601e+62
-1.065326633165829,52614.50969449455,7020.814507958841,6.723240171410052e+62
-1.0552763819095476,52614.50969449455,7014.477050749494,7.8024808341617325e+62
-1.0452261306532664,52614.50969449455,7008.139593540149,8.332828532303983e+62
-1.035175879396985,52614.50969449455,7001.802136330802,8.423496125747493e+62
-1.0251256281407035,52614.50969449455,6995.464679121456,8.405656201013029e+62
-1.015075376884422,52614.50969449455,6989.12722191211,8.652051516887998e+62
-1.0050251256281406,52614.50969449455,6982.789764702764,9.36352279491876e+62
-0.9949748743718594,52614.50969449455,6976.91564085268,1.0304400902460479e+63
-0.984924623115578,52614.50969449455,6971.504860017818,1.1153959344517935e+63
-0.9748743718592964,52614.50969449455,6966.094069476411,1.1984864003704275e+63
-0.964824120603015,52614.50969449455,6960.683278935004,1.2782383568933018e+63
-0.9547738693467336,52614.50969449455,6955.272488393597,1.3531814267746479e+63
-0.9447236180904524,52614.50969449455,6949.86169785219,1.4218993529617993e+63
-0.9346733668341708,52614.50969449455,6944.450907310784,1.4830850347321898e+63
-0.9246231155778896,52614.50969449455,6939.040116769376,1.5355936416251438e+63
-0.914572864321608,52614.50969449455,6933.629326227969,1.578490866538925e+63
-0.9045226130653266,52614.50969449455,6928.218535686562,1.611093555653966e+63
-0.8944723618090451,52614.50969449455,6922.8077451451545,1.6330003363687089e+63
-0.8844221105527639,52614.50969449455,6917.396954603748,1.644110436539438e+63
-0.8743718592964824,52614.50969449455,6911.98616406234,1.6446296165094967e+63
-0.864321608040201,52614.50969449455,6906.575373520935,1.6350629771216447e+63
-0.8542713567839195,52614.50969449455,6901.164582979527,1.6161953123769873e+63
-0.8442211055276381,52614.50969449455,6895.7537924381195,1.5890605873908642e+63
-0.8341708542713568,52614.50969449455,6890.343001896713,1.5549029688652941e+63
-0.8241206030150754,52614.50969449455,6884.932211355306,1.515132515133471e+63
-0.8140703517587939,52614.50969449455,6879.521420813899,1.4712789973729288e+63
-0.8040201005025125,52614.50969449455,6874.110630272491,1.4249471715447718e+63
-0.793969849246231,52614.50969449455,6868.6998397310845,1.3777759300127775e+63
-0.7839195979899498,52614.50969449455,6863.289049189678,1.3314019868243075e+63
-0.7738693467336684,52614.50969449455,6857.87825864827,1.2874261886748204e+63
-0.7638190954773869,52614.50969449455,6852.467468106864,1.2473777266258032e+63
-0.7537688442211055,52614.50969449455,6847.056677565456,1.212669518471394e+63
-0.743718592964824,52614.50969449455,6842.470597225607,1.1437928103202083e+63
-0.7336683417085428,52614.50969449455,6838.379343006692,1.0671039696054531e+63
-0.7236180904522613,52614.50969449455,6834.288088787776,1.0302376355642187e+63
-0.7135678391959799,52614.50969449455,6830.196834568861,1.0399882573501483e+63
-0.7035175879396984,52614.50969449455,6826.105580349946,1.0693412701971568e+63
-0.693467336683417,52614.50969449455,6822.014326131031,1.0651894778193655e+63
-0.6834170854271358,52614.50969449455,6817.923071912116,9.858785781669814e+62
-0.6733668341708543,52614.50969449455,6813.831817693201,8.36392390457473e+62
-0.6633165829145728,52614.50969449455,6809.740563474286,6.634037952816119e+62
-0.6532663316582914,52614.50969449455,6805.64930925537,5.165755266387742e+62
-0.64321608040201,52614.50969449455,6801.558055036456,4.176008993753839e+62
-0.6331658291457287,52614.50969449455,6797.466800817541,3.6022141060790906e+62
-0.6231155778894473,52614.50969449455,6793.375546598626,3.277951648474688e+62
-0.6130653266331658,52614.50969449455,6789.284292379711,3.06857310058932e+62
-0.6030150753768844,52614.50969449455,6785.193038160795,2.903432208201479e+62
-0.5929648241206029,52614.50969449455,6781.10178394188,2.754869755051333e+62
-0.5829145728643217,52614.50969449455,6777.010529722966,2.6141104143047516e+62
-0.5728643216080402,52614.50969449455,6772.91927550405,2.4786694444456647e+62
-0.5628140703517588,52614.50969449455,6768.828021285135,2.3478422887779923e+62
-0.5527638190954773,52614.50969449455,6764.73676706622,2.2214223263615663e+62
-0.5427135678391959,52614.50969449455,6760.645512847304,2.099359230696286e+62
-0.5326633165829147,52614.50969449455,6756.55425862839,1.981653850936063e+62
-0.5226130653266332,52614.50969449455,6752.463004409475,1.8683183258796033e+62
-0.5125628140703518,52614.50969449455,6748.371750190559,1.7593596955951853e+62
-0.5025125628140703,52614.50969449455,6744.280495971644,1.654773554659428e+62
-0.4924623115577888,52614.50969449455,6743.153614073555,1.4193841431677592e+62
-0.4824120603015074,52614.50969449455,6743.014856282409,1.1717166810870773e+62
-0.4723618090452262,52614.50969449455,6742.876098491261,9.586361370971786e+61
-0.4623115577889447,52614.50969449455,6742.737340700114,7.77314438174069e+61
-0.4522613065326633,52614.50969449455,6742.598582908966,6.246814761375405e+61
-0.4422110552763818,52614.50969449455,6742.4598251178195,4.975704551327392e+61
-0.4321608040201004,52614.50969449455,6742.321067326672,3.9283885354679526e+61
-0.4221105527638191,52614.50969449455,6742.182309535525,3.074634183564802e+61
-0.4120603015075377,52614.50969449455,6742.043551744378,2.386093256986195e+61
-0.4020100502512562,52614.50969449455,6741.90479395323,1.8367529083992506e+61
-0.3919597989949748,52614.50969449455,6741.766036162084,1.4031795469869363e+61
-0.3819095477386933,52614.50969449455,6741.627278370936,1.0646010384976463e+61
-0.3718592964824121,52614.50969449455,6741.488520579789,8.028784073976674e+60
-0.3618090452261306,52614.50969449455,6741.349762788642,6.024138540959128e+60
-0.3517587939698492,52614.50969449455,6741.2110049974945,4.50027331046403e+60
-0.3417085427135677,52614.50969449455,6741.072247206347,3.348136852468068e+60
-0.3316582914572863,52614.50969449455,6740.933489415201,2.479749660937953e+60
-0.3216080402010051,52614.50969449455,6740.794731624053,1.8261656529261958e+60
-0.3115577889447236,52614.50969449455,6740.655973832906,1.3350557783550513e+60
-0.3015075376884422,52614.50969449455,6740.517216041759,9.681273547361386e+59
-0.2914572864321607,52614.50969449455,6740.378458250612,6.988893150495945e+59
-0.2814070351758793,52614.50969449455,6740.239700459464,5.115910988031947e+59
-0.271356783919598,52614.50969449455,6740.100942668317,4.025328569284996e+59
-0.2613065326633166,52614.50969449455,6739.962184877169,3.854927984069943e+59
-0.2512562814070351,52614.50969449455,6739.823427086023,5.039201680475545e+59
-0.2412060301507537,52614.50969449455,6740.322684668393,4.271054881420634e+59
-0.2311557788944722,52614.50969449455,6740.913087304122,3.389165688276211e+59
-0.221105527638191,52614.50969449455,6741.5034899398515,2.7382433909039073e+59
-0.2110552763819095,52614.50969449455,6742.093892575582,2.2429956504041864e+59
-0.2010050251256281,52614.50969449455,6742.68429521131,1.8552336708998448e+59
-0.1909547738693466,52614.50969449455,6743.274707490555,1.5441540383566702e+59
-0.1809045226130652,52614.50969449455,6743.865110069986,1.2898703602420515e+59
-0.170854271356784,52614.50969449455,6744.455512649416,1.0792445248697165e+59
-0.1608040201005025,52614.50969449455,6745.045915228847,9.032846094190478e+58
-0.1507537688442211,52614.50969449455,6745.636317808277,7.555566379805527e+58
-0.1407035175879396,52614.50969449455,6746.226720387708,6.312358268115339e+58
-0.1306532663316582,52614.50969449455,6746.817122967139,5.265464765633978e+58
-0.1206030150753769,52614.50969449455,6747.40752554657,4.384318190034212e+58
-0.1105527638190955,52614.50969449455,6747.997928126,3.643567892370922e+58
-0.100502512562814,52614.50969449455,6748.588330705431,3.0218633374026963e+58
-0.0904522613065326,52614.50969449455,6749.178733284862,2.5010629813803487e+58
-0.0804020100502511,52614.50969449455,6749.7691358642915,2.0656844949905483e+58
-0.0703517587939699,52614.50969449455,6750.359538443722,1.7024952322919833e+58
-0.0603015075376884,52614.50969449455,6750.949941023153,1.4001883118685655e+58
-0.050251256281407,52614.50969449455,6751.540343602584,1.1491148921644197e+58
-0.0402010050251255,52614.50969449455,6752.130746182014,9.410565882593758e+57
-0.0301507537688441,52614.50969449455,6752.721148761446,7.690289252566588e+57
-0.0201005025125626,52614.50969449455,6753.311551340876,6.271102884905696e+57
-0.0100502512562814,52614.50969449455,6753.9019539203055,5.1029265661313096e+57
0.0,52614.50969449455,6754.492356499737,4.143513561024103e+57
-2.0,53846.28913753371,7316.80038748707,1.124287511519968e+52
-1.9899497487437183,53846.28913753371,7314.910928199319,7.570740935531762e+51
-1.979899497487437,53846.28913753371,7313.021468911567,2.3791094374313934e+52
-1.969849246231156,53846.28913753371,7311.132009623817,1.0191991494034348e+53
-1.9597989949748744,53846.28913753371,7309.242550336066,4.27115248492399e+53
-1.949748743718593,53846.28913753371,7307.353091048314,1.7133931256183326e+54
-1.9396984924623115,53846.28913753371,7305.463631760564,6.571987207963772e+54
-1.92964824120603,53846.28913753371,7303.574172472812,2.4101159999877373e+55
-1.9195979899497488,53846.28913753371,7301.684713185062,8.450440390170041e+55
-1.9095477386934676,53846.28913753371,7299.79525389731,2.832832038756477e+56
-1.899497487437186,53846.28913753371,7297.905794609559,9.07950957344512e+56
-1.8894472361809045,53846.28913753371,7296.016335321809,2.7823005290786704e+57
-1.879396984924623,53846.28913753371,7294.126876034057,8.151654568480795e+57
-1.8693467336683416,53846.28913753371,7292.237416746306,2.2834293531150135e+58
-1.8592964824120604,53846.28913753371,7290.347957458555,6.115464835756578e+58
-1.849246231155779,53846.28913753371,7288.458498170804,1.5659267721288594e+59
